,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
25,Up in XX,Up in XX,GO:0034329,cell junction assembly,124/3538,481/28891,2.61927718928076e-16,6.65505948252456e-14,3.20709813323303e-14,Abi2/Abi3bp/Ace2/Actb/Actn3/Add2/Adgrb2/Adgre5/Adgrl3/Amigo2/Arhgap6/Arhgef9/Asic2/Bcl2/Cav1/Cdh11/Cdh17/Cdh18/Cdh26/Cdh6/Cdh9/Cdk5/Cgn/Cldn10/Cldn15/Cldn18/Cldn2/Cldn34c1/Clstn1/Clstn3/Cntn5/Ctnna1/Dkk1/Dlc1/Dlg4/Dlg5/Dmtn/Dusp22/Dusp3/Dvl1/Efna5/Enpp2/Epha3/Epha7/Ephb2/Esam/Fbxo45/Fermt2/Flrt2/Flrt3/Fn1/Gap43/Gjc1/Gpm6a/Gsk3b/Hdac7/Hipk1/Hopx/Irx3/Itga5/Itgb1bp1/Itgb4/Kcnj8/Kdr/Lims1/Lrfn3/Lrfn5/Lrrc4/Lrrc4b/Lrrn1/Lrrn3/Lrrtm4/Lzts1/Magi2/Mpdz/Myoc/Nlgn2/Nrg1/Nrp1/Nrxn2/Nrxn3/Numbl/Pcdhb16/Peak1/Pik3r1/Plxnd1/Pmp22/Prkaca/Pten/Ptprj/Ptprk/Ptpro/Rab13/Rab17/Ramp2/Rhoc/Rock2/S100a10/Sdk2/Sh3bp1/Slit2/Slitrk1/Slk/Snai1/Snai2/Snca/Sorbs1/Srpx2/St8sia2/Syndig1/Thbs2/Thy1/Tlr2/Trpv4/Ube2v2/Ugt8a/Vegfa/Vmp1/Vstm5/Wdr1/Wnt11/Wnt4/Wnt5a/Zfp703,124
26,Up in XX,Up in XX,GO:0018212,peptidyl-tyrosine modification,94/3538,324/28891,4.22368018029546e-16,1.03187755789372e-13,4.97265666570818e-14,Abi2/Agtr1a/Angpt1/Angpt4/Arrb2/Bank1/Cav1/Cav2/Cck/Cd300a/Cd36/Cd44/Clcf1/Clec4n/Clec7a/Clk2/Cntn1/Csf1r/Ddr2/Dlg3/Dlg4/Dmtn/Dusp22/Efna1/Efna5/Egfr/Enpp2/Epha3/Epha4/Epha7/Ephb2/Errfi1/Fbxw7/Fer/Fgf10/Fgfr1/Fgfr2/Fgfr3/Gata1/Ghr/Gprc5a/Hbegf/Hcls1/Hes1/Hgf/Ifnar1/Igf1/Igf2/Il18/Il23a/Il34/Il6st/Inpp5f/Irf1/Isl1/Itga5/Jak2/Kdr/Kit/Kitl/Lck/Lilrb4a/Lrrk1/Neurl1a/Nox4/Nrg1/Nrp1/Pdgfd/Pdgfra/Pdgfrb/Pkdcc/Plcg2/Prkcd/Prlr/Psen2/Ptger4/Ptpn2/Ptpn4/Ptprc/Ptprj/Rasa1/Sfrp1/Sfrp2/Thy1/Tlr4/Tmem102/Tnfrsf18/Tpst1/Tpst2/Traf3ip1/Trem2/Vegfa/Vegfb/Vps25,94
28,Up in XX,Up in XX,GO:2000146,negative regulation of cell motility,94/3538,326/28891,6.48581115419281e-16,1.47135258755117e-13,7.09050332195214e-14,Abr/Acan/Adam15/Adtrp/Aif1/Akt1/Angpt2/Angpt4/Apoe/Arhgdib/Arid4a/Bcl2/Brms1l/Bst2/Cav1/Ccdc125/Cd200/Cd300a/Cd63/Cdh11/Clic4/Cnn2/Col3a1/Ctnna1/Cx3cr1/Cxcl12/Cxcl13/Cygb/Cyp1b1/Dach1/Dcn/Dlc1/Dlg5/Dnaja4/Dpep1/Dpysl3/Drd4/Dusp1/Dusp22/Dusp3/Emilin1/Emilin2/Eng/Epha4/Fas/Fbln1/Frmd5/Fuz/Gata3/Gm266/Gsk3b/Gstp1/Hoxa7/Ifitm1/Igfbp5/Il27ra/Il33/Ing1/Itgb1bp1/Magi2/Mcc/Mctp1/Mmp28/Myocd/Ngfr/Nr2f2/Nrg1/Osbpl8/Park7/Pin1/Pten/Ptger4/Ptn/Ptprj/Ptprk/Reck/Rgcc/Rras/Sema3a/Serpinf1/Sfrp1/Sfrp2/Shh/Slit2/Srgap1/Stc1/Stk26/Sulf1/Tgfbr3/Thy1/Tmeff2/Was/Wnt11/Wnt4,94
30,Up in XX,Up in XX,GO:0040013,negative regulation of locomotion,100/3538,358/28891,7.81513350334466e-16,1.65472426710818e-13,7.97417832551799e-14,Abr/Acan/Adam15/Adtrp/Aif1/Akt1/Angpt2/Angpt4/Apoe/Arhgdib/Arid4a/Bcl2/Brms1l/Bst2/Cav1/Ccdc125/Cd200/Cd300a/Cd63/Cdh11/Clic4/Cnn2/Col3a1/Ctnna1/Cx3cr1/Cxcl12/Cxcl13/Cygb/Cyp1b1/Dach1/Dcn/Dlc1/Dlg5/Dnaja4/Dpep1/Dpysl3/Drd4/Dusp1/Dusp22/Dusp3/Emilin1/Emilin2/Eng/Epha4/Fas/Fbln1/Frmd5/Fuz/Gata3/Gm266/Gsk3b/Gstp1/Hoxa7/Ifitm1/Igfbp5/Il27ra/Il33/Ing1/Itgb1bp1/Magi2/Mcc/Mctp1/Mmp28/Myocd/Ngfr/Nr2f2/Nrg1/Nrp1/Osbpl8/Park7/Pin1/Pten/Ptger4/Ptn/Ptpn2/Ptprj/Ptprk/Reck/Rgcc/Robo2/Rras/Sema3a/Sema3e/Sema3f/Serpinf1/Sfrp1/Sfrp2/Shh/Slit2/Srgap1/Stc1/Stk26/Sulf1/Tgfbr3/Thy1/Tmeff2/Was/Wnt11/Wnt4/Wnt5a,100
32,Up in XX,Up in XX,GO:0090287,regulation of cellular response to growth factor stimulus,93/3538,323/28891,1.02156795472776e-15,2.02781239013461e-13,9.77210398798795e-14,Adamts3/Agtr2/Angpt1/Arid4a/Bmp2/Bmp4/Brms1l/Cask/Cav1/Cav2/Ccbe1/Cd59a/Cd63/Cdkn1c/Chrdl2/Chst11/Crb2/Creb3l1/Crebbp/Ctdspl2/Cxcl13/Cyfip2/Dcn/Dkk1/Emilin1/Eng/Fam20c/Fermt1/Fgf10/Fgfbp3/Fgfr1/Foxd1/Fst/Fstl1/Fstl3/Fuz/Fzd4/Gata3/Gata6/Gpc3/Gpr155/Hes1/Hhex/Hhip/Htra3/Ing1/Ints9/Itga8/Kdr/Lox/Ltbp1/Msx1/Msx2/Myocd/Ngfr/Npnt/Nrp1/Nrros/Onecut1/Pin1/Ppara/Prdm16/Prmt1/Ptp4a3/Sfrp1/Sfrp2/Ski/Slc2a10/Slit2/Smurf1/Snx1/Snx6/Sox11/Sulf1/Sulf2/Tbx20/Tcf4/Tcf7l2/Tfap2b/Tgfb1i1/Tgfbr3/Tmem108/Tmem204/Tmprss6/Tob1/Usp15/Vegfa/Vegfb/Wnt4/Wnt5a/Zeb1/Zfp423/Zfp703,93
37,Up in XX,Up in XX,GO:0033002,muscle cell proliferation,84/3538,280/28891,1.83463610867407e-15,3.14962393575614e-13,1.51781559147204e-13,Ace2/Adamts1/Agtr1a/Aif1/Akt1/Ang/Angpt1/Apoe/Bmp2/Bmp4/C3ar1/Calcrl/Cav1/Cav2/Ccnd2/Cdkn1a/Cdkn1b/Cyba/Dbh/Ddr2/Drd4/Ednra/Egfr/Ereg/Esr1/Esr2/Fgf20/Fgfr1/Fgfr2/Foxp1/Gata6/Gnai2/Gper1/Gsk3b/Gstp1/Hbegf/Hgf/Id2/Igf1/Igfbp5/Il18/Irak1/Jak2/Jarid2/Jun/Myd88/Myh10/Myocd/Ncam1/Ndrg2/Nos3/Notch3/Nqo2/Nrg1/Ogn/Orc1/Pak1/Park7/Pdcd4/Pde1a/Pde4d/Pdgfd/Pdgfrb/Pik3r1/Pim1/Pten/Ptgs2/Rgs5/Rps6kb1/Sav1/Shh/Smad1/Sod2/Spon2/Tbx2/Tbx20/Tcf7l2/Tgfb2/Tgfbr3/Tgm2/Tlr4/Vegfa/Vgll4/Wnt2,84
39,Up in XX,Up in XX,GO:0061448,connective tissue development,91/3538,316/28891,2.04803989679284e-15,3.33567933959696e-13,1.60747638862985e-13,Acan/Amer1/Anxa6/Axin2/Barx2/Bbs4/Bgn/Bmp1/Bmp2/Bmp4/Bmp5/Bmp7/Bmpr1b/C3ar1/Cbs/Cfh/Chrdl2/Chst11/Chsy1/Col1a1/Col3a1/Csgalnact1/Dgat2/Ext1/Fgfr1/Fgfr3/Foxd1/Gata3/Gli2/Gli3/Hand1/Hand2/Hoxa3/Hoxa5/Hoxb3/Hoxc4/Hoxd3/Hspg2/Id2/Ift80/Igf1/Klf7/Lmna/Lox/Loxl2/Ltbp3/Maf/Mdk/Mgp/Msx1/Msx2/Nfia/Nfib/Npr2/Ogn/Osr1/Osr2/Pdgfd/Pdgfrb/Pkdcc/Prkg2/Prrx1/Prrx2/Pth1r/Rarb/Rarg/Runx1/Scube2/Sfrp2/Sh3pxd2b/Sik3/Smad1/Smad5/Snai1/Snai2/Sox5/Spi1/Sptlc2/Stc1/Sulf1/Sulf2/Tbl1xr1/Tgfb2/Thbs3/Trps1/Trpv4/Ubb/Wnt5a/Wnt9a/Zbtb16/Zeb1,91
40,Up in XX,Up in XX,GO:0051896,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,81/3538,266/28891,2.28788106893584e-15,3.63315513747011e-13,1.75083109170143e-13,Adam8/Aim2/Akr1c14/Akr1c18/Angpt1/Arrb2/Bank1/C1qtnf1/C1qtnf3/Cat/Cib1/Clcf1/Csf1r/Cx3cr1/Cxcl12/Dcn/Ddr2/Egfr/Eng/Fam110c/Fbxl2/Fer/Fermt2/Fgfr1/Fn1/Gata3/Gper1/Hbegf/Hcls1/Hgf/Hnf1a/Hpse/Hsp90aa1/Hsp90ab1/Igf1/Igf2/Igfbp5/Il18/Inpp4b/Inpp5f/Inpp5k/Irs1/Itgb1bp1/Jak2/Kdr/Lin28a/Magi2/Meis3/Mfhas1/Myoc/Ngfr/Nox4/Nrg1/Osbpl8/P2ry12/Pde3b/Pdgfd/Pdgfrb/Pik3cd/Pik3cg/Ppara/Prr5l/Pten/Ptprj/Rapgef3/Rasgrp1/Rcn3/Ret/Rras/Sema3e/Sesn1/Sesn3/Stox1/Tcf7l2/Tgfb2/Thpo/Trem2/Tspyl5/Vav3/Vegfa/Vegfb,81
42,Up in XX,Up in XX,GO:0032409,regulation of transporter activity,89/3538,307/28891,2.67546413105425e-15,4.04632099058491e-13,1.94993726644255e-13,Ace2/Actb/Ahnak/Akap7/Akap9/Ank2/Arc/Asic2/Bcl2/Bmp4/Cacna1d/Cacnb1/Cacnb3/Cacnb4/Cacng3/Cacng4/Cacng5/Cacng8/Calm1/Calm2/Cav1/Ccl2/Cdk5/Cftr/Chrna4/Ctss/Cttnbp2nl/Dapk1/Dlg4/Drd4/Ednra/Ehd3/Ephb2/Fgf11/Fgf14/Fkbp1b/Fxyd1/Fxyd2/Gem/Gper1/Grip1/Grk6/Gsto1/Ifngr2/Jph2/Kcnab1/Kcne4/Kcng1/Kcnj8/Kcnk3/Kcnq1/Kcns1/Mapk8ip2/Mrln/Myo5a/Ndufa4/Nlgn2/Oprl1/Osr1/Park7/Pcsk9/Pde4b/Pde4d/Pim1/Plcg2/Prkcd/Pten/Rangrf/Rapgef3/Rem1/Rgs9/Rrad/Ryr2/S100a1/Scn2b/Shisa9/Slc25a4/Smim6/Snca/Sri/Stac/Stom/Stoml1/Sumo1/Syngr3/Tescl/Trem2/Trpc6/Vmp1,89
58,Up in XX,Up in XX,GO:0032970,regulation of actin filament-based process,105/3538,402/28891,2.01089760310242e-14,2.19390367138667e-12,1.05725041037923e-12,Abi2/Acta2/Adcy10/Add2/Add3/Akap9/Ank2/Ankrd23/Arhgap28/Arhgap6/Arhgef19/Arpc5/Arpin/Asap3/Bbs4/Bst2/Capzb/Cav1/Ccl27a/Cdc42ep2/Cdc42ep3/Cdc42ep5/Cnn2/Coro1a/Cotl1/Csf1r/Cyfip2/Dixdc1/Dlc1/Dmtn/Dsc2/Efna5/Eln/Epha3/Esam/Fer/Fermt2/Fhod3/Frmd6/Fxyd1/Gmfg/Gpr65/Gsn/Hcls1/Inpp5k/Itgb1bp1/Kank3/Lima1/Mtss1/Myo1f/Myoc/Nckap1l/Nox4/Nrp1/Pak1/Pam/Pde4b/Pde4d/Pdgfrb/Pfn1/Pik3r1/Plek/Plekhh2/Ppm1e/Prkcd/Prkcq/Ptger3/Ptger4/Pycard/Rac3/Rala/Rangrf/Rapgef3/Rasa1/Rgcc/Rgs4/Rhoc/Rnh1/Rock2/Ryr2/S100a10/Sh3bp1/Sh3pxd2b/Slit2/Smim22/Sptbn1/Sri/Stc1/Sumo1/Tgfb2/Tlr2/Tmeff2/Tmod4/Tmsb10/Tmsb15b1/Tmsb15l/Tmsb4x/Tnnt2/Twf2/Vill/Was/Wasf3/Wdr1/Wnt11/Wnt4,105
61,Up in XX,Up in XX,GO:1902903,regulation of supramolecular fiber organization,103/3538,393/28891,2.80589456229004e-14,2.91262935282081e-12,1.4036070127938e-12,Abi2/Add2/Add3/Akap9/Ankrd23/Apoe/Arhgap28/Arhgap6/Arl2/Arpc5/Arpin/Asap3/Bbs4/Capzb/Cav1/Cdc42ep2/Cdc42ep3/Cdc42ep5/Cdkn1b/Chrna7/Cib1/Clip1/Clip3/Coro1a/Cotl1/Cryab/Cyfip2/Dlc1/Dmtn/Drg1/Eln/Emilin1/Esam/Fer/Fermt2/Fhod3/Gmfg/Gpr65/Gsn/Hcls1/Hspa8/Hspg2/Inpp5k/Itgb1bp1/Kank3/Lima1/Map1a/Mid1ip1/Mtss1/Myoc/Nckap1l/Nox4/Nrp1/Pak1/Pde4dip/Pfdn2/Pfdn4/Pfdn5/Pfdn6/Pfn1/Pik3r1/Plek/Plekhh2/Ppm1e/Prkcd/Prkcq/Ptger4/Pycard/Rangrf/Rapgef3/Rasa1/Rgcc/Rgs4/Rhoc/Rnh1/Rock2/Rps3/S100a10/Sh3bp1/Sh3pxd2b/Slit2/Snca/Spef1/Sptbn1/Stmn2/Tlr2/Tmeff2/Tmod4/Tmsb10/Tmsb15b1/Tmsb15l/Tmsb4x/Trem2/Trpv4/Tubb4a/Twf2/Usp8/Vill/Was/Wasf3/Wdr1/Wnt11/Wnt4,103
73,Up in XX,Up in XX,GO:0006790,sulfur compound metabolic process,84/3538,298/28891,9.04552775702686e-14,7.87084826200474e-12,3.7929913074887e-12,Abcb7/Acaa2/Acadsb/Acat1/Acot2/Acot3/Acot4/Acot6/Acot7/Acsl5/Acsl6/Acsm3/Angpt1/Apip/Arsg/B3gnt7/Bhmt/Cbs/Chst1/Chst11/Chst2/Chst9/Chsy1/Ciapin1/Csad/Csgalnact1/Cth/Dgat2/Dpep1/Dse/Ednra/Ethe1/Ext1/Far1/Fitm2/Fmo1/Fxn/Ggt5/Ghr/Glrx3/Gstp1/Hmgcl/Hmgcs2/Hpse/Hs2st1/Hs3st1/Hs3st3a1/Hs3st3b1/Hs6st2/Hscb/Hyal1/Isca2/Iscu/Lyrm4/Mpc1/Mtr/Ndst4/Ndufab1/Nfu1/Nox4/Nubpl/Pcmt1/Pdha1/Pdk2/Pdk4/Pdzd11/Pmvk/Ppcs/Pxylp1/Slc25a19/Slc35d2/Slc5a6/Snca/Sulf1/Sulf2/Sult1a1/Sult1c2/Sult4a1/Sult5a1/Suox/Tcf7l2/Tpst1/Tpst2/Ugdh,84
78,Up in XX,Up in XX,GO:0050803,regulation of synapse structure or activity,87/3538,317/28891,1.73286272120666e-13,1.41117230834676e-11,6.80049229860859e-12,Abi2/Abi3bp/Actr2/Adgrb2/Adgre5/Adgrl3/Akt1/Amigo2/Apoe/Arc/Arhgap22/Asap1/Asic2/Cask/Cdk5/Chrna7/Cln3/Clstn1/Clstn3/Dact1/Dhx36/Disc1/Dkk1/Dlg4/Dlg5/Dmpk/Dtnbp1/Dvl1/Efna1/Efna5/Egln1/Epha4/Epha7/Ephb2/Fcgr2b/Flrt2/Flrt3/Gpm6a/Gsk3b/Hspa8/Kalrn/Kif1a/Klk8/Lrfn3/Lrfn5/Lrrc4b/Lrrn1/Lrrn3/Lrrtm4/Lzts1/Magi2/Marcks/Myh10/Myo5b/Nefl/Neurl1a/Nlgn2/Nrcam/Nrg1/Numbl/Picalm/Pik3r1/Ppfia2/Psen2/Pten/Ptn/Ptpro/Rab17/Rock2/Rps6ka5/Sema3f/Slit2/Slitrk1/Snca/Sparcl1/Srpx2/St8sia2/Sybu/Syndig1/Tanc2/Thbs2/Tlr2/Trem2/Ube2v2/Vstm5/Wnt5a/Zdhhc15,87
79,Up in XX,Up in XX,GO:0050678,regulation of epithelial cell proliferation,107/3538,426/28891,1.80366695728274e-13,1.45023955856455e-11,6.98875884314218e-12,Agtr1a/Akt1/Aldh1a2/Ang/Apoe/Arg1/Arx/Atoh8/Bad/Bmp4/Bmp5/Bmyc/Bnc1/C5ar1/Cask/Cav1/Cav2/Ccl2/Ccnd1/Ccnd2/Cdkn1b/Cdkn1c/Cxcl12/Cyba/Dbh/Ednra/Egfr/Egr3/Eng/Errfi1/Esr1/Esr2/Fgf10/Fgfr1/Fgfr2/Fgfr3/Foxp1/Foxp2/Gas1/Gata3/Gli2/Glul/Gpc3/Hes1/Hey1/Hlx/Hmgn1/Hoxa5/Hspg2/Hyal1/Ift122/Ift80/Igf1/Igf2/Il18/Isl1/Itgb3bp/Jun/Kdr/Kif3a/Lims1/Mcc/Mdk/Mtss1/Nfib/Ngfr/Nme1/Npm1/Nr2f2/Nras/Nupr1/Osr1/Osr2/Pgf/Phox2b/Pik3cd/Plau/Pold4/Pten/Ptn/Ptprk/Rgcc/Sav1/Serpinf1/Sfrp1/Sfrp2/Shh/Snai2/Sox11/Stat1/Stxbp4/Sulf1/Sulf2/Tcf7l2/Tgfb2/Tgfbr3/Trim24/Twist2/Vash2/Vegfa/Vegfb/Wfdc1/Wnt2/Wnt5a/Zeb1/Zfp36l1/Zfp703,107
90,Up in XX,Up in XX,GO:0003015,heart process,73/3538,252/28891,8.57685505284706e-13,6.02203240289202e-11,2.90204000855263e-11,Ace2/Actc1/Adcy10/Adm/Agtr2/Akap9/Ank2/Atg5/Avpr1a/Cacna1d/Cacna1g/Calm1/Calm2/Cav1/Chga/Chrna7/Dmpk/Dsc2/Edn2/Edn3/Ednra/Ehd3/Ext1/Fkbp1b/Fxyd1/Gata6/Gjc1/Glrx3/Gnai2/Gsn/Hbegf/Hopx/Irx3/Irx5/Isl1/Kcna5/Kcnd2/Kcne4/Kcnh6/Kcnip2/Kcnj8/Kcnn2/Kcnq1/Map2k3/Myh7/Myl1/Myl4/Myl7/Nos3/Nox4/Pde4b/Pde4d/Pik3r1/Ppcs/Psen2/Rangrf/Rgs2/Rgs4/Ryr2/S100a1/Scn2b/Sema3a/Smad5/Sri/Stc1/Sumo1/Tgfb2/Th/Tmem38a/Tnnt2/Trex1/Vegfb/Znhit1,73
93,Up in XX,Up in XX,GO:0007162,negative regulation of cell adhesion,85/3538,315/28891,8.98268351886184e-13,6.13526943137746e-11,2.95660935742504e-11,Acp5/Adam15/Adam8/Adora2a/Adtrp/Akt1/Angpt1/Angpt2/Anxa1/Arg1/Arhgap6/Bcl6/Bmp2/Bmp4/C1qtnf1/Cask/Casp3/Cd300a/Cd44/Cd86/Col1a1/Cxcl12/Cyp1b1/Dab1/Dlc1/Dlg5/Dmtn/Dusp1/Dusp22/Dusp3/Efna5/Enpp2/Epha4/Ephb2/Fbln1/Fgl2/Foxj1/Fzd4/Gli3/Glmn/Gstp1/Hlx/Hoxa7/Hspg2/Ildr2/Irf1/Itgb1bp1/Jak2/Lag3/Laptm5/Lgals1/Lgals3/Lgals9/Lilrb4a/Lrrc32/Mad1l1/Mdk/Myo1f/Myoc/Nckap1l/Pde3b/Pik3r1/Plxna2/Plxna4/Plxnd1/Podxl/Ppara/Prkcd/Pten/Ptpn2/Ptprc/Rasa1/Rgcc/Rnd1/Runx1/Sema3e/Shh/Snai2/Spi1/Spock1/Tnc/Tnfaip8l2/Trpv4/Vegfa/Zfp703,85
94,Up in XX,Up in XX,GO:0044282,small molecule catabolic process,92/3538,353/28891,9.34034005545962e-13,6.31168510981697e-11,3.04162473474542e-11,Abcd2/Acaa2/Acad8/Acadsb/Acadvl/Acat1/Acat2/Acat3/Acot2/Acot4/Acot7/Acsl5/Actn3/Adcy10/Adtrp/Afmid/Akr1c14/Akr1c18/Akt1/Apoe/Arg1/Bad/Bcat1/Bckdhb/Bdh2/Cbr3/Cbs/Cdadc1/Cnr1/Csad/Cyp39a1/Cyp46a1/Cyp4f13/Cyp4f14/Cyp4f15/Dcxr/Decr1/Decr2/Dhdh/Dpep1/Eci2/Eno3/Etfa/Etfb/Etfdh/Fah/Galk1/Galm/Galt/Gcat/Gck/Gcsh/Glo1/Gls/Gnpda1/Hacl1/Hadhb/Haghl/Hao2/Hibch/Hmgcl/Hmgcll1/Hsd17b10/Hsd3b7/Idnk/Irs1/Ivd/Khk/Ldha/Mccc2/Mthfs/Mthfsl/Nagk/Nos3/Nqo2/Oat/Park7/Pck2/Pfkl/Plin5/Pten/Qprt/Renbp/Sardh/Scly/Scp2/Slc16a1/Slc25a12/Tat/Tdh/Tpi1/Urah,92
97,Up in XX,Up in XX,GO:0030100,regulation of endocytosis,90/3538,344/28891,1.30306199171748e-12,8.53304100143242e-11,4.11210447304877e-11,Abr/Actb/Amph/Angpt1/Ankrd13b/Ankrd13d/Anxa2/Ap2m1/Apoc1/Apoc2/Apoe/Arc/Arrb2/Atg3/Atg5/C2/Caly/Cav1/Ccdc32/Ccl2/Ccr7/Cd14/Cd300a/Cd36/Cd63/Clec7a/Clip3/Cln3/Cnn2/Colec11/Cyba/Dkk1/Dlg4/Dnm1/Dock2/Drd4/Dtnbp1/Epha3/Fcer1g/Fcgr1/Fcgr2b/Fcgr3/Gpc3/Il2rb/Il2rg/Iqsec1/Kif3a/Letmd1/Lgals3/Lyar/Magi2/Mctp1/Mex3b/Nckap1l/Necab2/Neu3/Nrg1/Pacsin2/Pacsin3/Pcsk9/Picalm/Plcg2/Plk2/Plscr2/Ppp3ca/Pros1/Prtn3/Pten/Ptprc/Ptprj/Pycard/Rab17/Rab4a/Rala/Rspo1/Siglecf/Sirt2/Slc11a1/Snca/Syt4/Tfr2/Tgm2/Tlr2/Trem2/Tulp1/Vamp4/Vegfa/Vps28/Wdr54/Wnt5a,90
103,Up in XX,Up in XX,GO:0090132,epithelium migration,87/3538,330/28891,1.95589640210437e-12,1.20619941224922e-10,5.81272022209454e-11,Adam8/Adtrp/Akt1/Amot/Amotl1/Angpt1/Angpt2/Angpt4/Anxa1/Apoe/Atoh8/Bmp4/Ccbe1/Cd63/Cib1/Cln3/Coro1a/Cxcl12/Cxcl13/Cyp1b1/Dcn/Dnaja4/Edn2/Efna1/Egr3/Emp2/Enpp2/Ets1/Fap/Fbxw7/Fermt1/Fgf10/Fgfr1/Foxp1/Fstl1/Gata3/Glul/Hbegf/Hdac7/Hdac9/Hyal1/Igf1/Igf2/Iqsec1/Irs1/Itgb1bp1/Jun/Kdr/Kit/Kitl/Lgals8/Loxl2/Map2k3/Mapre2/Mcc/Nos3/Nr2f2/Nrp1/Pfn1/Pik3cd/Pik3cg/Pik3r3/Plcg2/Plk2/Plxnd1/Prcp/Pten/Ptgs2/Ptp4a3/Rab13/Rgcc/Rhoj/Rock2/Rras/Sema3a/Serpinf1/Sh3bp1/Shh/Slit2/Snai1/Snai2/Srpx2/Stc1/Tgfb2/Tgfbr3/Vegfa/Wnt5a,87
104,Up in XX,Up in XX,GO:0001818,negative regulation of cytokine production,84/3538,314/28891,2.01910580476516e-12,1.23320769921811e-10,5.94287417030071e-11,Abcd2/Acp5/Adcy7/Angpt1/Anxa1/Arg1/Arrb2/Atg5/Bank1/Bcl6/Bst2/C1qtnf3/Casp3/Ccr7/Cd200/Cd59a/Cd83/Cd84/Chrna7/Cmklr1/Crebbp/Cuedc2/Cx3cr1/Ephb2/Epx/Errfi1/Fbln1/Fcgr2b/Fgfr1/Fn1/Foxj1/Gata3/Gata6/Gstp1/Hdac7/Hdac9/Hgf/Homer3/Igf1/Igtp/Il23a/Il27ra/Il33/Irgm1/Irgm2/Lag3/Laptm4b/Laptm5/Lef1/Lgals9/Lgr4/Lilrb4a/Lrrc32/Nckap1l/Ndrg2/Nfkb1/Nmb/Oas1a/Pdcd4/Pglyrp1/Pomc/Ppara/Ppp1r11/Ptger4/Ptprc/Pycard/Rbx1/Rgcc/Rnf128/Serpinb1b/Sigirr/Slc11a1/Slc2a10/Tgfb2/Tlr2/Tlr4/Traf3ip1/Trem2/Trib2/Tspo/Twist2/Tyrobp/Wnt11/Yy1,84
108,Up in XX,Up in XX,GO:0007411,axon guidance,72/3538,252/28891,2.55070249284293e-12,1.48642772793929e-10,7.16315098907508e-11,Ablim1/Alcam/Apbb1/Arhgef25/Arx/Bmp7/Bmpr1b/Boc/Cdk5/Chn1/Cntn1/Cntn5/Csf1r/Cxcl12/Cyfip2/Dvl1/Ece1/Edn3/Ednra/Efna1/Efna3/Efna5/Emb/Epha3/Epha4/Epha7/Ephb2/Ext1/Flrt2/Flrt3/Foxd1/Foxp1/Gap43/Gas1/Gata3/Gfra3/Gli2/Gli3/Hoxa2/Isl1/Kalrn/Klf7/Lama2/Lgi1/Lgr4/Matn2/Myh10/Ncam1/Nexn/Nfib/Ngfr/Notch3/Nrcam/Nrp1/Ntn3/Plxna2/Plxna4/Plxnd1/Prtg/Ptpro/Rac3/Robo2/Rpl24/Sema3a/Sema3e/Sema3f/Shh/Slit2/Tgfb2/Unc5c/Vegfa/Wnt5a,72
109,Up in XX,Up in XX,GO:0097485,neuron projection guidance,72/3538,252/28891,2.55070249284293e-12,1.48642772793929e-10,7.16315098907508e-11,Ablim1/Alcam/Apbb1/Arhgef25/Arx/Bmp7/Bmpr1b/Boc/Cdk5/Chn1/Cntn1/Cntn5/Csf1r/Cxcl12/Cyfip2/Dvl1/Ece1/Edn3/Ednra/Efna1/Efna3/Efna5/Emb/Epha3/Epha4/Epha7/Ephb2/Ext1/Flrt2/Flrt3/Foxd1/Foxp1/Gap43/Gas1/Gata3/Gfra3/Gli2/Gli3/Hoxa2/Isl1/Kalrn/Klf7/Lama2/Lgi1/Lgr4/Matn2/Myh10/Ncam1/Nexn/Nfib/Ngfr/Notch3/Nrcam/Nrp1/Ntn3/Plxna2/Plxna4/Plxnd1/Prtg/Ptpro/Rac3/Robo2/Rpl24/Sema3a/Sema3e/Sema3f/Shh/Slit2/Tgfb2/Unc5c/Vegfa/Wnt5a,72
