,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
20,Up in XX,Up in XX,GO:0050807,regulation of synapse organization,94/3774,309/28891,9.23244010574423e-16,2.95945867589631e-13,1.46504246941152e-13,Abhd17c/Abi2/Abi3bp/Actr2/Adam10/Adgrb2/Adgrl3/Akt1/Amigo2/Apoe/Arhgap22/Arhgap44/Asap1/Asic2/Caprin2/Cask/Cdk5/Chmp2b/Chrna7/Cln3/Clstn1/Clstn2/Cript/Cttnbp2/Dact1/Dhx36/Disc1/Dmpk/Dtnbp1/Dvl1/Efna1/Efna5/Egln1/Epha4/Epha7/Ephb2/Fcgr2b/Flrt2/Flrt3/Fmr1/Gpm6a/Grid1/Gsk3b/Il1rap/Kalrn/Kif1a/Klk8/Lrfn3/Lrfn5/Lrp4/Lrrc4b/Lrrn1/Lrrn3/Lrrtm4/Magi2/Mapk14/Marcks/Mfn1/Mycbp2/Myo5b/Nf1/Nlgn2/Nrcam/Nrg1/Nrxn1/Picalm/Ppfia2/Psen2/Pten/Ptn/Ptprd/Ptpro/Rab17/Rheb/Rock1/Rock2/Rps6ka5/Sema3f/Slit2/Slitrk1/Slitrk6/Snca/Sparcl1/Srpx2/St8sia2/Stau2/Tanc2/Thbs2/Trem2/Ube2v2/Ube3a/Vstm5/Xlr4b/Zdhhc15,94
22,Up in XX,Up in XX,GO:0051098,regulation of binding,113/3774,405/28891,1.26380387794674e-15,3.64431636868993e-13,1.80407258110651e-13,Acd/Actb/Add2/Akt1/Aktip/Anxa2/Apoe/Arhgap28/Arrb2/Bmp2/Bmp4/Cald1/Calm1/Caprin2/Cav1/Cdk5/Cdkn1a/Crk/Cthrc1/Ctnnbip1/Cyld/Dact1/Dazap2/Disc1/Dtnbp1/Dzip1/Edf1/Epha4/Ercc4/Fbxw7/Flot1/Fmr1/Gata1/Gata3/Gper1/Gsk3b/H1f0/Hand2/Hcfc2/Hes1/Hey1/Hfe/Hipk1/Hsp90ab1/Ifit2/Igf1/Isl1/Itgb1bp1/Jak2/Kdm1a/Lamtor5/Larp6/Lef1/Lox/Mark3/Mavs/Mbd2/Met/Mfng/Mitd1/Mrln/Msx1/Msx2/Nfib/Nsd1/Park7/Parp9/Pbxip1/Pcbd1/Pcsk9/Phlda2/Pin1/Plcl1/Plxnd1/Pou4f1/Ppara/Pparg/Ppp2cb/Ppp3ca/Psen2/Ramp1/Ramp2/Rapgef3/Rock1/Rsf1/Runx1t1/Senp2/Sirt1/Sirt2/Smad4/Smarcd3/Smim6/Snapin/Sox11/Spag8/Sppl3/Sri/Stk3/Styx/Sumo1/Sumo3/Tcf7l2/Tgfb2/Tgfbr1/Tgfbr3/Tlr4/Traf3ip1/Trim21/Trim28/Twist1/Ufl1/Ybx2/Zbtb7c,113
23,Up in XX,Up in XX,GO:0060562,epithelial tube morphogenesis,111/3774,395/28891,1.30742905131599e-15,3.64431636868993e-13,1.80407258110651e-13,Adamts12/Adm/Agtr1a/Agtr2/Aldh1a2/Asb2/Bbs4/Bcl2/Bmp2/Bmp4/Bmp5/Bmp7/Btrc/Casp3/Cc2d2a/Ccdc103/Ccdc40/Ccm2/Cd44/Cecr2/Cluap1/Cthrc1/Ctnnbip1/Ctns/Dchs1/Dlc1/Dll1/Dvl1/Dvl3/Ednra/Efnb2/Eng/Epha4/Epha7/Esr1/Ext1/Fat4/Fgfr2/Fkbpl/Foxp1/Fuz/Fzd2/Gata3/Gli3/Gpc3/Hand2/Hes1/Hey1/Hoxa5/Hoxb7/Hs2st1/Hs3st3a1/Hs3st3b1/Ift57/Igf1/Irx3/Kdr/Kif3a/Kras/Lef1/Lgr4/Lgr5/Lias/Luzp1/Mdk/Met/Mgp/Mib1/Mmp14/Msx2/Nckap1/Ncoa3/Nfatc3/Npnt/Nr3c1/Nrp1/Osr1/Pak1/Pax8/Pbx1/Pdgfra/Pgf/Pkd2/Plxnd1/Ppp1ca/Prkaca/Rala/Rdh10/Ret/Rock2/Ryr2/Sema3e/Sfrp1/Sfrp2/Sirt6/Slc12a2/Slit2/Smad4/Spry2/Stard13/Stk3/Stox1/Tbx2/Tbx3/Tek/Tgfb2/Tnc/Twist1/Vegfa/Wnt2b/Wnt4,111
26,Up in XX,Up in XX,GO:0050803,regulation of synapse structure or activity,95/3774,317/28891,1.86179076901148e-15,4.59074639235869e-13,2.27259075650592e-13,Abhd17c/Abi2/Abi3bp/Actr2/Adam10/Adgrb2/Adgrl3/Akt1/Amigo2/Apoe/Arhgap22/Arhgap44/Asap1/Asic2/Caprin2/Cask/Cdk5/Chmp2b/Chrna7/Cln3/Clstn1/Clstn2/Cript/Cttnbp2/Dact1/Dhx36/Disc1/Dmpk/Dtnbp1/Dvl1/Efna1/Efna5/Egln1/Epha4/Epha7/Ephb2/Fcgr2b/Flrt2/Flrt3/Fmr1/Gpm6a/Grid1/Gsk3b/Il1rap/Kalrn/Kif1a/Klk8/Lrfn3/Lrfn5/Lrp4/Lrrc4b/Lrrn1/Lrrn3/Lrrtm4/Magi2/Mapk14/Marcks/Mfn1/Mycbp2/Myo5b/Nf1/Nlgn2/Nrcam/Nrg1/Nrxn1/Picalm/Ppfia2/Psen2/Pten/Ptn/Ptprd/Ptpro/Rab17/Rheb/Rock1/Rock2/Rps6ka5/Sema3f/Slit2/Slitrk1/Slitrk6/Snca/Sparcl1/Srpx2/St8sia2/Stau2/Sybu/Tanc2/Thbs2/Trem2/Ube2v2/Ube3a/Vstm5/Xlr4b/Zdhhc15,95
29,Up in XX,Up in XX,GO:0072521,purine-containing compound metabolic process,126/3774,479/28891,4.05415843311608e-15,8.96248610851972e-13,4.43676503660435e-13,Acaa2/Acadsb/Acot2/Acot3/Acot4/Acot6/Acot7/Acsl5/Acsl6/Acsm3/Adcy10/Adcy2/Adcy3/Adcy6/Adk/Ak4/Aprt/Atp1b1/Atp6v1b2/Bad/Cacnb4/Cfh/Clpx/Ctns/Cyb5r4/Dcxr/Dguok/Dnph1/Dpyd/Far1/Fdx1/Fhit/Fis1/Fmo1/Gck/Gpd2/Guca1a/Guca1b/Guk1/H6pd/Haao/Hmgcl/Hmgcs1/Hmgcs2/Hnf1a/Hpca/Idh1/Kdm1a/Macrod1/Macrod2/Mccc2/Me2/Mfn1/Mpc1/Mpc2/Myh6/Myh7/Myh8/Nadk2/Ncf1/Ndufa1/Ndufa11/Ndufa12/Ndufa13/Ndufa2/Ndufa3/Ndufa6/Ndufa7/Ndufa8/Ndufa9/Ndufb10/Ndufb11/Ndufb3/Ndufb6/Ndufb8/Ndufb9/Ndufc1/Ndufs2/Ndufs3/Ndufs4/Ndufs7/Ndufs8/Ndufv2/Ndufv3/Nme4/Nme5/Nme7/Nmnat2/Nmnat3/Nos3/Npr2/Nudt16/Nudt17/Nudt18/Oard1/Oas1a/Oasl2/Pank1/Pank2/Pank3/Papss2/Pcmt1/Pde1a/Pde5a/Pde9a/Pdha1/Pdk2/Pemt/Pmvk/Ppara/Ppcs/Prdx5/Qprt/Rbks/Rhoq/Samhd1/Sdhb/Slc25a12/Snca/Stat3/Sucla2/Tkt/Trem2/Tspo/Uqcc3/Urah,126
33,Up in XX,Up in XX,GO:0032535,regulation of cellular component size,112/3774,411/28891,1.00979729252981e-14,1.96176074012382e-12,9.71144764586085e-13,Adcy10/Add2/Add3/Akt1/Akt3/Apoe/Aqp1/Aqp11/Aqp2/Arfgef1/Arhgap28/Arpc2/Arpc5/Bbs4/Bcl11a/Bmpr2/Capg/Capzb/Ccdc51/Cdc42ep2/Cdc42ep3/Cdc42ep5/Cdk5/Cdkl3/Cln3/Coro1a/Cyfip2/Deptor/Disc1/Dmtn/E2f4/Efna5/Eln/Epha7/F2rl1/Fer/Fhod3/Golga4/Grb2/Gsk3b/Gsn/Hcls1/Hsp90ab1/Kank3/Kank4/Kcnma1/Kcnn4/Kdm1a/Kel/Lamtor4/Lamtor5/Lats1/Lima1/Lrrc8a/Mgll/Myo5b/Nck1/Nckap1/Nckap1l/Nrp1/Olfm1/Omg/Pak1/Pex11a/Pex11g/Pfn4/Picalm/Pik3ca/Plek/Plxna4/Prkcd/Prkd1/Prkg2/Prr16/Pten/Pycard/Rab11a/Rab21/Rab22a/Rab5a/Rapgef3/Rasa1/Rb1cc1/Ret/Rilp/Rtn4/Ryk/Sema3a/Sema3e/Sema3f/Sema4b/Sema6a/Sh3bp1/Slc12a2/Slit2/Smurf1/Snapin/Sptbn1/Stk39/Tmod4/Tmsb10/Tmsb15b1/Tmsb15l/Tmsb4x/Trim46/Trpc5/Ttc3/Twf1/Twf2/Ulk2/Vegfa/Vill,112
34,Up in XX,Up in XX,GO:0032970,regulation of actin filament-based process,110/3774,402/28891,1.28774692841772e-14,2.42816045826058e-12,1.20203002760973e-12,Abi2/Adcy10/Add2/Add3/Akap9/Ankrd23/Ap1ar/Arfgef1/Arhgap28/Arhgap44/Arhgap6/Arhgef19/Arhgef5/Arpc2/Arpc5/Asap3/Bbs4/Braf/Bst2/Capg/Capzb/Cav1/Ccl27a/Cdc42ep2/Cdc42ep3/Cdc42ep5/Cnn2/Coro1a/Crk/Csf1r/Cyfip2/Dixdc1/Dlc1/Dmtn/Dsc2/Efna5/Eln/Epha3/F2rl1/Fer/Fermt2/Fhod3/Frmd6/Fxyd1/Gmfg/Gpr65/Grb2/Gsn/Hcls1/Hras/Inpp5k/Itgb1bp1/Kank3/Kank4/Lats1/Lima1/Met/Myo1f/Myoc/Nck1/Nckap1/Nckap1l/Nox4/Nrp1/Pak1/Pam/Pard3/Pde4b/Pde4d/Pfn4/Pik3ca/Plek/Ppm1e/Prkcd/Prkd1/Ptger3/Pycard/Rac3/Rala/Rapgef3/Rasa1/Rhoc/Rnh1/Rock1/Rock2/Ryr2/Sh3bp1/Slit2/Smad4/Smim22/Sptbn1/Sri/Stau2/Stc1/Sumo1/Taok1/Tesk1/Tgfb2/Tgfbr1/Tjp1/Tmod4/Tmsb10/Tmsb15b1/Tmsb15l/Tmsb4x/Twf1/Twf2/Vill/Wnt11/Wnt4,110
38,Up in XX,Up in XX,GO:0033108,mitochondrial respiratory chain complex assembly,45/3774,104/28891,2.8546088886997e-14,4.81602568038257e-12,2.38411240981429e-12,Bcs1l/Coa3/Cox14/Cox16/Cox19/Cox20/Immp2l/Lyrm2/Ndufa1/Ndufa11/Ndufa12/Ndufa13/Ndufa2/Ndufa3/Ndufa6/Ndufa8/Ndufa9/Ndufaf1/Ndufaf3/Ndufaf6/Ndufaf7/Ndufb10/Ndufb11/Ndufb3/Ndufb6/Ndufb8/Ndufb9/Ndufc1/Ndufs2/Ndufs3/Ndufs4/Ndufs7/Ndufs8/Nubpl/Pet100/Sdhaf1/Sdhaf4/Surf1/Timm21/Tmem126a/Tmem126b/Tmem223/Ttc19/Uqcc2/Uqcc3,45
39,Up in XX,Up in XX,GO:0071559,response to transforming growth factor beta,79/3774,252/28891,2.94565836289292e-14,4.84220917038629e-12,2.39707421433797e-12,Acvr1c/Akr1c18/Arid4a/Arid4b/Arrb2/Axin1/Bmp2/Bmpr1a/Bmpr1b/Brms1l/Cav1/Cav2/Ccl2/Cdkn1c/Cflar/Chst11/Col1a2/Col3a1/Crebbp/Crk/Dusp22/Eid2/Eng/Fbn2/Fermt1/Fermt2/Fut8/Gcnt2/Glg1/Hpgd/Htra3/Ints9/Itga8/Kmt2a/Lats1/Lgals9/Lox/Ltbp1/Ltbp3/Nlk/Nos3/Npnt/Nr3c1/Nrros/Pdgfd/Peg10/Pin1/Ppara/Pparg/Prdm16/Ptprk/Rbbp7/Rock1/Rock2/Runx1/Sap30/Sap30l/Sirt1/Slc2a10/Smad1/Smad4/Smurf1/Smurf2/Snx6/Sox5/Spi1/Spry2/Stat3/Suds3/Tgfb1i1/Tgfb2/Tgfbr1/Tgfbr3/Trim33/Usp15/Wwox/Zeb1/Zfhx3/Zfp36l1,79
40,Up in XX,Up in XX,GO:0034329,cell junction assembly,124/3774,481/28891,3.29075173416449e-14,5.27425234193213e-12,2.61095170486998e-12,Abi2/Abi3bp/Ace2/Actb/Actn3/Add2/Adgrb2/Adgrl3/Amigo2/Arhgap6/Arhgef9/Asic2/Bcl2/Cav1/Cdh11/Cdh17/Cdh26/Cdh6/Cdh9/Cdk5/Cgn/Cldn10/Cldn13/Cldn15/Cldn2/Cldn34c1/Clstn1/Clstn2/Cntn5/Cript/Crk/Ctnna1/Dlc1/Dmtn/Dusp22/Dusp3/Dvl1/Efna5/Efnb2/Enpp2/Epha3/Epha7/Ephb2/Fbxo45/Fermt2/Flot1/Flrt2/Flrt3/Gabrb2/Gap43/Gjc1/Gpm6a/Gsk3b/Hdac7/Hipk1/Il1rap/Irx3/Itga5/Itgb1bp1/Kcnj8/Kdr/Lamc1/Lims1/Lrfn3/Lrfn5/Lrp4/Lrrc4/Lrrc4b/Lrrn1/Lrrn3/Lrrtm4/Magi2/Map4k4/Mmp14/Mpdz/Mycbp2/Myoc/Nedd4l/Nlgn2/Nrg1/Nrp1/Nrxn1/Nrxn2/Nrxn3/Pard3/Pcdhb16/Peak1/Plxnd1/Pmp22/Prkaca/Pten/Ptprd/Ptprj/Ptprk/Ptpro/Rab13/Rab17/Rab29/Ramp2/Rap1a/Rhoc/Rock1/Rock2/Sdk2/Sh3bp1/Slit2/Slitrk1/Slitrk6/Snai2/Snca/Srpx2/St8sia2/Stau2/Tek/Thbs2/Tjp1/Ube2v2/Ugt8a/Vegfa/Vmp1/Vstm5/Wnt11/Wnt4/Xlr4b,124
44,Up in XX,Up in XX,GO:0044282,small molecule catabolic process,99/3774,353/28891,5.10992592930908e-14,7.16483884293406e-12,3.54686256540095e-12,Abhd3/Acaa2/Acad10/Acad8/Acadm/Acadsb/Acadvl/Acat3/Acot2/Acot4/Acot7/Acsl5/Actn3/Adcy10/Adtrp/Afmid/Akr1a1/Akr1c14/Akr1c18/Akt1/Aldh5a1/Aldh6a1/Apoe/Arg1/Bad/Bcat1/Bdh2/Cbr3/Cdadc1/Cnr1/Cpt2/Csad/Cyp26a1/Cyp4f13/Cyp4f14/Cyp4f15/Dbt/Dcxr/Decr1/Decr2/Dhdh/Dpep1/Dpep2/Dpyd/Eci1/Eci2/Eci3/Eno3/Esd/Etfa/Etfb/Etfdh/Fah/Galk1/Galm/Galt/Gcat/Gck/Glo1/Gls/Gnpda1/Gnpda2/Hacl1/Haghl/Hao2/Hibadh/Hibch/Hmgcl/Hmgcll1/Hsd17b10/Hsd3b7/Idnk/Irs1/Ivd/Khk/Mccc2/Mthfs/Mthfsl/Nagk/Nos3/Nqo2/Oat/Park7/Pex13/Pfkl/Pfkm/Plin5/Pten/Qprt/Renbp/Scp2/Sds/Slc25a12/Tat/Tdh/Thnsl2/Tpi1/Twist1/Urah,99
47,Up in XX,Up in XX,GO:0001503,ossification,124/3774,484/28891,5.33729394314893e-14,7.16483884293406e-12,3.54686256540095e-12,A430033K04Rik/Actn3/Acvr2b/Adamts12/Adcy10/Akt1/Asf1a/Atraid/Axin2/Bcl2/Bmp1/Bmp2/Bmp4/Bmp5/Bmp7/Bmpr1a/Bmpr1b/Bmpr2/Ccr1/Cebpd/Chrdl2/Chsy1/Clec11a/Clec5a/Clic1/Col1a2/Creb3l1/Csf1r/Csgalnact1/Cthrc1/Ctnnbip1/Dchs1/Dhrs3/Dhx36/Dlk1/Ext1/Fat4/Fbn2/Fermt2/Fgfr1/Fgfr2/Fgfr3/Gata1/Gdf10/Gdpd2/Gfra4/Gli3/Gnas/Gpc3/Gsk3b/Hand2/Hdac7/Hdac8/Hemgn/Hey1/Ifitm1/Ifitm5/Ift80/Igf1/Igf2/Igfbp5/Igsf10/Isg15/Lgr4/Lox/Lrp3/Lrp4/Lrrc17/Ltbp3/Mapk14/Mdk/Mgp/Mmp14/Mn1/Msx2/Myoc/Nab1/Nell1/Nf1/Nfix/Nipbl/Notum/Npnt/Npr2/Osr1/Pam16/Pbx1/Pkdcc/Pparg/Ppp3ca/Prkaca/Prkd1/Pth1r/Ptn/Rassf2/Runx1/Rxra/Scube2/Sfrp1/Sfrp2/Sgms2/Sik3/Sirt7/Slc24a3/Smad1/Smad4/Smurf1/Snai2/Sox11/Stc1/Tcf7l2/Tgfbr3/Thbs3/Tmem119/Tmem38b/Tmem53/Twist1/Txlng/Vegfa/Wnt11/Wnt4/Wwox/Zbtb16/Zfp932,124
52,Up in XX,Up in XX,GO:0040013,negative regulation of locomotion,99/3774,358/28891,1.3235540344054e-13,1.63178940664866e-11,8.0779664245593e-12,Acvr1c/Adtrp/Aif1/Akt1/Angpt2/Ap1ar/Apoe/Arhgdib/Arid4a/Arid4b/Bcl2/Bmpr1a/Braf/Brms1l/Bst2/Cav1/Ccdc125/Cd200/Cd200r1/Cd300a/Cd63/Cdh11/Cnn2/Col3a1/Crk/Ctnna1/Cx3cr1/Cygb/Cyp1b1/Dach1/Dcn/Dlc1/Dnaja4/Dpep1/Dpysl3/Dusp22/Dusp3/Egfl7/Eng/Epha4/Fas/Fuz/Gata3/Gm266/Gsk3b/Gstp1/Hoxa7/Ifitm1/Igfbp5/Il27ra/Il33/Itgb1bp1/Magi2/Mcc/Mmp28/Nf1/Nfe2l2/Ngfr/Nr2f2/Nrg1/Nrp1/Osbpl8/Park7/Pdcd10/Pin1/Pparg/Pten/Ptn/Ptpn2/Ptprj/Ptprk/Rbbp7/Reck/Robo2/Rras/Ryk/Sap30/Sap30l/Sema3a/Sema3e/Sema3f/Sema4b/Sema6a/Sfrp1/Sfrp2/Slit2/Srgap1/Stard13/Stat3/Stc1/Stk24/Stk26/Suds3/Sulf1/Synj2bp/Tgfbr3/Trp53inp1/Wnt11/Wnt4,99
54,Up in XX,Up in XX,GO:0034765,regulation of monoatomic ion transmembrane transport,124/3774,490/28891,1.37744737215842e-13,1.63533613016808e-11,8.09552402935212e-12,Abcb1a/Agtr1a/Ahnak/Akap7/Akap9/Akt1/Ank3/Asic2/Atg5/Atp1b1/Bcl2/Bmp4/Cacna1d/Cacnb1/Cacnb2/Cacnb3/Cacnb4/Cacng3/Cacng4/Calm1/Calm2/Capn3/Catsper2/Cav1/Ccl2/Cd63/Cdk5/Cftr/Chrna4/Clic1/Clic6/Coro1a/Ctss/Cyba/Cybb/Dpp10/Edn3/Ednra/Ehd3/Ephb2/Fgf11/Fkbp1b/Fmr1/Fxyd1/Fxyd2/Gjc2/Glrx/Gopc/Gper1/Grip1/Hpca/Hvcn1/Iscu/Kcna5/Kcnab1/Kcnb2/Kcnd2/Kcne4/Kcnf1/Kcng4/Kcnh3/Kcnip1/Kcnip2/Kcnip3/Kcnip4/Kcnj12/Kcnj13/Kcnj8/Kcnk3/Kcnma1/Kcnn2/Kcnq1/Kcns1/Kel/Lhcgr/Mrln/Myo5a/Ndufa4/Nedd4l/Oprk1/Oprl1/Osr1/Park7/Pcsk9/Pde4b/Pde4d/Pik3cg/Pkd2/Ppp3ca/Prkd1/Prss8/Psen2/Pten/Ptger3/Rapgef3/Rem1/Rgs9/Rrad/Ryr2/S100a1/Scn2b/Sestd1/Slc25a4/Slc31a2/Smim6/Snca/Snta1/Snx27/Sri/Stim2/Stk39/Stoml1/Sumo1/Tgfb2/Tmc1/Tmem37/Tmem38a/Tmem38b/Trem2/Trpc6/Trpm5/Tspan13/Ubr3/Vmp1,124
55,Up in XX,Up in XX,GO:0071900,regulation of protein serine/threonine kinase activity,96/3774,343/28891,1.40517796095119e-13,1.63792652866511e-11,8.1083474684552e-12,Actb/Adam8/Adcy10/Aida/Akt1/Apoe/Arhgef5/Axin1/Bmp2/Cab39/Casp3/Cav1/Ccnb3/Ccnd1/Ccne1/Ccng2/Ccnh/Ccnjl/Cd300a/Cdkn1a/Cdkn1b/Cdkn1c/Ceacam1/Cib1/Csk/D1Pas1/Dazap2/Dnaja1/Dtnbp1/Dusp19/Dvl3/Edn3/Egfr/Epha4/Fermt2/Fgd2/Fgfr1/Fzd4/Ghr/Gsk3b/Gstp1/Heg1/Hexim1/Hexim2/Higd1a/Hras/Hsp90ab1/Igf1/Igtp/Il34/Inca1/Inpp5k/Irak1/Irgm1/Irgm2/Kit/Kitl/Kras/Ksr1/Lats1/Map2k4/Marcks/Nf1/Nox4/Nr2f2/Nrxn1/Pak1/Pdcd10/Pde5a/Pdgfd/Pik3cg/Pkd2/Pkig/Pmp22/Pparg/Prkar1b/Prkar2a/Prkcd/Psmd10/Pten/Ptprc/Ptprj/Pycard/Rasgrp1/Rgs2/Sfrp1/Sfrp2/Sirt1/Snca/Spdya/Spry2/Tesk1/Tlr4/Tlr6/Trib2/Vegfa,96
56,Up in XX,Up in XX,GO:0048872,homeostasis of number of cells,107/3774,401/28891,1.75460794415758e-13,2.00871277321326e-11,9.94387772863743e-12,Adgrf5/Akt1/Akt3/Alas1/Ankrd54/Anxa1/Arhgef5/Arid4a/Armcx1/Atxn2/Axin1/Bcl2/Bcl6/Bmp4/Bpgm/Brd1/Btk/Caml/Card9/Casp3/Ccl2/Cd44/Cfh/Cflar/Coro1a/Crispld1/Csf1r/Cx3cr1/Cyld/Dmtn/Dock11/Ets1/Ext1/Fas/Fcer1g/Fcgr2b/Fech/Flt3l/Fstl1/Gata1/Gata3/Gfi1b/Gigyf2/Hba-a1/Hba-x/Hcls1/Hoxa5/Hscb/Ikzf1/Il18/Isg15/Jak2/Kcnq1/Kdm1a/Kif3a/Kit/Kitl/Klf1/Kmt2a/Kmt2e/Kras/L3mbtl3/Lgals2/Lgr4/Lilrb4a/Lmo1/Mapk14/Mfhas1/Nckap1l/Ncor1/Nf1/Nfix/Nos3/P4htm/Pde4b/Prdx1/Prdx5/Ptpn2/Rac3/Rassf2/Rc3h1/Rcor1/Rhag/Rhd/Sash3/Sfxn1/Slc25a38/Slc40a1/Smap1/Sos1/Spi1/Stat1/Stat3/Tal1/Tet2/Tex15/Tgfb2/Tgfbr3/Traf3ip2/Trim10/Tsc22d3/Ufl1/Vegfa/Vps54/Xkr8/Zfp36l1/Znhit1,107
59,Up in XX,Up in XX,GO:0014706,striated muscle tissue development,87/3774,301/28891,2.72671249453568e-13,2.96287352584207e-11,1.46673294755131e-11,Acadm/Agtr2/Aldh1a2/Alpk3/Arrb2/Asb2/Atg5/Bmp2/Bmp4/Bmp5/Bmp7/Bmpr1a/Boc/Dll1/Ednra/Efnb2/Egln1/Eng/Fgfr1/Fgfr2/Fhod3/Foxp1/Gata5/Gata6/Gjc1/Gsk3b/Hand2/Hdac7/Hdac9/Heg1/Hey1/Ift20/Igf1/Irx3/Isl1/Jarid2/Kcnj8/Kcnk2/Kdm6b/Lef1/Lox/Lrrc27/Ly6e/Map2k4/Mapk14/Meis1/Met/Myh11/Myh6/Myh7/Myl7/Ndufv2/Nox4/Nr3c1/Nrap/Nrg1/Pak1/Pdgfra/Pgm5/Pin1/Pou4f1/Ppara/Pten/Rarb/Rgs2/Rxra/Ryr2/Sav1/Sgcb/Sirt1/Sirt2/Sirt6/Slc25a4/Smad1/Smad4/Sorbs2/Speg/Tbx2/Tbx3/Tgfb2/Tgfbr1/Tgfbr3/Trex1/Twist1/Vegfa/Vgll4/Yy1,87
64,Up in XX,Up in XX,GO:0001667,ameboidal-type cell migration,119/3774,471/28891,4.80293849097321e-13,4.69464833554799e-11,2.32402609522732e-11,Acvr1c/Adam8/Adtrp/Akt1/Akt3/Amot/Amotl1/Angpt2/Anxa1/Anxa6/Apoe/Aqp1/Arhgdib/Arid5b/Bmp4/Bmp7/Bmpr2/Braf/Ccbe1/Cd63/Ceacam1/Cib1/Cln3/Coro1a/Crb2/Cygb/Cyp1b1/Dcn/Dmtn/Dnaja4/Edn2/Edn3/Ednra/Ednrb/Efna1/Efnb2/Emp2/Enpp2/Ets1/Fap/Fbn2/Fbxw7/Fer/Fermt1/Fgfr1/Foxp1/Fstl1/Fut8/Gata3/Glul/Hand2/Hdac7/Hdac9/Hyal1/Igf1/Igf2/Iqsec1/Irs1/Isl1/Itgb1bp1/Kdr/Kit/Kitl/Lamtor2/Lgals8/Map4k4/Mcc/Met/Mixl1/Nckap1/Nf1/Nfe2l2/Nos3/Nr2f2/Nrp1/Nrtn/P2ry12/Pak1/Pdcd10/Pik3cg/Pik3r3/Plxnd1/Pmp22/Pparg/Prcp/Prkd1/Prr5l/Pten/Rab11a/Rab13/Ret/Rhoj/Rock1/Rock2/Rras/Rtn4/Sema3a/Sema3e/Sema3f/Sema4b/Sema6a/Sh3bp1/Sirt1/Slit2/Smad4/Smurf2/Snai2/Srpx2/Stard13/Stc1/Synj2bp/Tek/Tesk1/Tgfb2/Tgfbr1/Tgfbr3/Twist1/Vegfa/Wnt11,119
66,Up in XX,Up in XX,GO:0018212,peptidyl-tyrosine modification,91/3774,324/28891,4.83304929256228e-13,4.69464833554799e-11,2.32402609522732e-11,Abi2/Agtr1a/Arl2bp/Arrb2/Bank1/Btk/Cav1/Cav2/Cck/Cd300a/Cd36/Cd44/Clcf1/Clec4n/Clk2/Cntn1/Csf1r/Ctf1/Dlg3/Dmtn/Dusp22/Efna1/Efna5/Egfr/Enpp2/Epha3/Epha4/Epha7/Ephb2/Fbxw7/Fer/Fgfr1/Fgfr2/Fgfr3/Gata1/Ggnbp2/Ghr/Gprc5a/Hcls1/Hes1/Hgf/Ifnar1/Igf1/Igf2/Il15/Il18/Il23a/Il34/Inpp5f/Isl1/Itga5/Jak2/Kdr/Kit/Kitl/Lck/Lilrb4a/Lrp4/Nox4/Nrg1/Nrp1/Parp9/Pdcl3/Pdgfd/Pdgfra/Pkdcc/Prkcd/Prlr/Prmt2/Psen2/Ptpn2/Ptpn4/Ptprc/Ptprj/Rasa1/Samsn1/Sfrp1/Sfrp2/Socs5/Tek/Tlr4/Tmem102/Tnfrsf18/Tpst1/Tpst2/Traf3ip1/Trem2/Vegfa/Vegfb/Vps25/Zzef1,91
67,Up in XX,Up in XX,GO:0001818,negative regulation of cytokine production,89/3774,314/28891,4.94934864915079e-13,4.73586181935906e-11,2.34442830749248e-11,Acp5/Anxa1/Anxa4/Arg1/Arrb2/Atg5/Bank1/Bcl6/Bst2/Btk/Casp3/Cd200/Cd200r1/Cd34/Cd59a/Cd83/Cd84/Ceacam1/Chrna7/Crebbp/Csk/Cuedc2/Cx3cr1/Dll1/Ephb2/Epx/F2rl1/Fcgr2b/Fgfr1/Gata3/Gata6/Gbp3/Gbp7/Gstp1/Hdac7/Hdac9/Hfe/Hgf/Homer3/Igf1/Igtp/Il23a/Il27ra/Il33/Irgm1/Irgm2/Laptm4b/Laptm5/Lef1/Lgals9/Lgr4/Lilrb4a/Met/Nckap1l/Ndrg2/Nfkb1/Nmb/Oas1a/Otud5/Pdcd4/Pglyrp1/Pomc/Ppara/Pparg/Ptprc/Pycard/Rbx1/Rnf128/Serpinb1a/Serpinb1b/Sigirr/Sirt1/Slc2a10/Socs5/Tgfb2/Tlr4/Tlr6/Traf3ip1/Trem2/Trib2/Trim30a/Tsku/Tspo/Twist1/Tyrobp/Ubr5/Wnt11/Xaf1/Yy1,89
