,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
462,Up in XX,Up in XX,GO:0031579,membrane raft organization,13/3317,23/28891,2.20181039113969e-07,3.00199213285475e-06,1.5095118402687e-06,Cav1/Cav2/Cln3/Colec12/Dlg1/Dock2/Emp2/Gsn/Npc1/Pacsin2/Pmp22/Ptprc/Rftn1,13
464,Up in XX,Up in XX,GO:0006869,lipid transport,88/3317,445/28891,2.28651489951958e-07,3.10404253277454e-06,1.56082652737169e-06,Abca4/Abca5/Abca6/Abca8b/Abca9/Abcc3/Abcd2/Abcd4/Abcg5/Acsl5/Acsl6/Agtr1a/Akt1/Anxa1/Anxa2/Apoc1/Apoc4/Apoe/Atp10a/Atp11a/Atp8b3/Atp8b4/Atp9a/Cav1/Cd36/Ces1g/Cln3/Clptm1l/Cpt1b/Crabp1/Crabp2/Cry1/Esyt1/Fzd4/Gdf9/Gltp/Gramd1a/Hnf1a/Igfbp3/Inhba/Irak1/Kcnq1/Lbp/Lhcgr/Lima1/Lrp1/Msr1/Nme4/Nmur2/Npc1/Nucb2/Osbpl10/Pcsk9/Pip4k2a/Pitpna/Pitpnm3/Pla2g12a/Pla2g4a/Pla2r1/Plin2/Plscr3/Plscr4/Pltp/Pnlip/Pomc/Prelid2/Prkcd/Proca1/Rbp1/Runx1/Slc25a20/Slc25a21/Slc43a3/Slc4a1/Slco2b1/Soat1/Stard10/Stard5/Stard6/Stoml1/Stra6/Tpcn2/Trem2/Trpc5/Tsku/Tspo/Ttpa/Vps13c,88
466,Up in XX,Up in XX,GO:0042698,ovulation cycle,24/3317,68/28891,2.3877939895655e-07,3.22762110306289e-06,1.62296636878305e-06,Adamts1/Anxa1/Arrb2/Bmpr1b/Edn2/Egfr/Enpp2/Ereg/Esr1/Esr2/Fzd4/Gas2/Gdf9/Inhba/Lhcgr/Nos3/Npr2/Nrip1/Pdgfra/Pla2g4a/Ptn/Runx1/Sgpl1/Sohlh2,24
486,Up in XX,Up in XX,GO:0042445,hormone metabolic process,56/3317,246/28891,3.71487137081627e-07,4.81480962238101e-06,2.42106301814732e-06,Adm/Akr1c14/Akr1c18/Aldh1a2/Aldh1a3/Bmp2/Bmp5/Bmpr1b/Cga/Comt/Cpe/Crabp2/Ctns/Cyp11a1/Cyp11b1/Cyp17a1/Cyp1b1/Cyp21a1/Cyp2d22/Cyp46a1/Dhrs7/Dio3/Dkk3/Ece1/Esr1/Gata3/Ghr/H6pd/Hpn/Hsd17b10/Hsd17b11/Hsd17b2/Hsd3b6/Igf1/Igf2/Lhcgr/Nr3c1/Pax8/Pde8b/Pdgfra/Rbp1/Rdh1/Rdh10/Rdh9/Retsat/Scg5/Sgpl1/Slc16a10/Slc30a5/Srd5a2/Sult1a1/Tcf7l2/Ugt1a7c/Ugt2b34/Ugt2b36/Wnt4,56
503,Up in XX,Up in XX,GO:0008037,cell recognition,41/3317,160/28891,5.20625656312853e-07,6.51972367617228e-06,3.27835638766427e-06,Atp8b3/Casp3/Casp6/Ccr7/Cd36/Cdk5r1/Clec7a/Cnr1/Cntn5/Colec12/Dlg1/Dock2/Dock8/Efnb3/Emb/Epha3/Epha4/Ephb1/Ephb2/Ext1/Fcgr1/Fcgr3/Gap43/Hspa1b/Hspa1l/Ncam1/Ndn/Nexn/Nrcam/Nrp1/Pear1/Plxnd1/Prtg/Robo2/Rtn4/Sema3a/Smcp/Spon2/Trem2/Tulp1/Wnt5a,41
507,Up in XX,Up in XX,GO:0071692,protein localization to extracellular region,86/3317,441/28891,5.77640136757441e-07,7.17663751762351e-06,3.60867678086399e-06,Aacs/Adora2a/Adtrp/Agtr1a/Ang/Ano1/Anxa1/Apbb1/Apoe/Atp13a2/Bad/C1qtnf3/Cacna1d/Capn10/Cdk16/Clstn3/Cnr1/Cpt1a/Cyb5r4/Doc2b/Efna5/Egfr/Exph5/Fkbp1b/G6pc2/Gck/Glul/Gnas/Gnaz/Golph3/Gper1/Hmgn3/Hnf1a/Igf1/Ildr2/Irs1/Itpr1/Jak2/Kcnq1/Klf7/Krt20/Llgl1/Lrp1/Ltbp1/Mc4r/Mcu/Myh10/Myo5a/Nbl1/Neo1/Nlgn2/Nnat/Nrros/Pafah1b1/Pck2/Pde8b/Pfkm/Plek/Porcn/Prkaca/Ptger3/Rab11fip2/Rab13/Rab34/Rab8b/Rhbdf1/Rph3al/Sfrp1/Sirt4/Slc4a8/Sncg/Sox4/Sri/Stx1a/Stxbp4/Sybu/Tango2/Tbc1d1/Tcf7l2/Tcirg1/Tgfb2/Tlr2/Tlr4/Trem2/Tvp23a/Vsnl1,86
512,Up in XX,Up in XX,GO:0050817,coagulation,44/3317,178/28891,6.01692755858274e-07,7.40246615068607e-06,3.72223170719068e-06,Adtrp/Anxa2/Apoe/C1galt1c1/Cav1/Cd36/Cfh/Dmtn/Dtnbp1/Emilin2/Ephb2/Evl/F11r/F13a1/Fcer1g/Fermt3/Gas6/Gata1/Gnas/Hpse/Il6ra/Jak2/Klkb1/Lilrb4a/P2ry12/Pdgfra/Pear1/Pla2g4a/Plau/Plek/Prkca/Prkcd/Procr/Pros1/Psen2/Ptprj/Serping1/Slc4a1/Slc7a11/Stxbp1/Tfpi/Tfpi2/Thbd/Tlr4,44
513,Up in XX,Up in XX,GO:0030278,regulation of ossification,38/3317,144/28891,6.06318726828651e-07,7.44483754443211e-06,3.74353759931755e-06,Actn3/Adcy10/Bcl2/Bmp2/Bmp4/Bmpr1b/Ccr1/Chsy1/Creb3l1/Csf1r/Ddr2/Dhrs3/Dkk1/Fam20c/Fgfr3/Gata1/Gfra4/Ifitm5/Isg15/Ltbp3/Mapk14/Mgp/Notum/Osr1/Pbx1/Pkdcc/Ptn/Rxra/Sfrp1/Sgms2/Smad3/Smad6/Tmem119/Tmem53/Tob2/Wnt4/Wnt5a/Zbtb16,38
536,Up in XX,Up in XX,GO:0031668,cellular response to extracellular stimulus,59/3317,271/28891,8.95970773180252e-07,1.05293281721314e-05,5.29453271111425e-06,Angptl4/Aqp2/Asgr1/Asns/Atxn3/Bcl2/Bmf/Cbs/Cd68/Cdkn1a/Comt/Dnajc15/Dsc2/Ehmt2/Eif2ak2/Fas/Fes/Gabarap/Gas2l1/Gas6/Gck/Glul/Gpr155/Jun/Klf10/Krt20/Mapkap1/Mn1/Myh13/Myocd/Pcsk9/Pdk2/Pdk4/Pim1/Pld1/Plin2/Ppara/Prkd1/Prr5/Ptprc/Rnase4/Rnf152/Rraga/Rragb/Rxra/Sesn1/Sesn3/Sfrp2/Slc39a4/Snai2/Stk24/Stk26/Tcf7l2/Trim24/Vcam1/Wdr45/Wnt2b/Wnt4/Zfyve1,59
539,Up in XX,Up in XX,GO:0010712,regulation of collagen metabolic process,22/3317,63/28891,9.2564881326401e-07,1.08175544986085e-05,5.4394634881582e-06,Arrb2/Bmp4/Creb3l1/Cygb/Ddr2/Emilin1/Eng/Fap/Fgfr3/Fn1/Gli2/Il18/Il6ra/Inhba/Larp6/Ltbp1/Mfap4/Pdgfrb/Prdx5/Rap1a/Rapgef3/Wnt4,22
540,Up in XX,Up in XX,GO:0007596,blood coagulation,43/3317,175/28891,9.54827485670444e-07,1.1137885800441e-05,5.60053782530675e-06,Adtrp/Anxa2/Apoe/C1galt1c1/Cav1/Cd36/Cfh/Dmtn/Dtnbp1/Emilin2/Ephb2/Evl/F11r/F13a1/Fcer1g/Fermt3/Gas6/Gata1/Gnas/Hpse/Il6ra/Jak2/Klkb1/Lilrb4a/P2ry12/Pdgfra/Pear1/Pla2g4a/Plau/Plek/Prkca/Prkcd/Procr/Pros1/Ptprj/Serping1/Slc4a1/Slc7a11/Stxbp1/Tfpi/Tfpi2/Thbd/Tlr4,43
541,Up in XX,Up in XX,GO:0071496,cellular response to external stimulus,69/3317,335/28891,9.78600592519326e-07,1.13940945143794e-05,5.72936897147709e-06,Akt1/Angptl4/Aqp2/Asgr1/Asns/Atxn3/Bag3/Bcl2/Bmf/Cav1/Cbs/Cd68/Cdkn1a/Cnn2/Col1a1/Comt/Dnajc15/Dsc2/Ednra/Ehmt2/Eif2ak2/F11r/Fas/Fes/Gabarap/Gas2l1/Gas6/Gck/Glul/Gpr155/Jun/Klf10/Krt20/Mapkap1/Mn1/Myh13/Myocd/Nos3/Pcsk9/Pdk2/Pdk4/Pim1/Pld1/Plin2/Ppara/Prkd1/Prr5/Ptprc/Rnase4/Rnf152/Rraga/Rragb/Rxra/Sesn1/Sesn3/Sfrp2/Slc39a4/Snai2/Stk24/Stk26/Tcf7l2/Tmem150c/Trim24/Vcam1/Wdr45/Wnt11/Wnt2b/Wnt4/Zfyve1,69
544,Up in XX,Up in XX,GO:0141085,regulation of inflammasome-mediated signaling pathway,17/3317,41/28891,9.98809734341699e-07,1.15652619790779e-05,5.81543825587108e-06,Cd36/Eif2ak2/Fbxl2/Gbp2/Igtp/Irgm1/Irgm2/Mavs/Myd88/Nek7/Plcg2/Prkd1/Sirt2/Tlr4/Tlr6/Trem2/Trim30a,17
554,Up in XX,Up in XX,GO:1904951,positive regulation of establishment of protein localization,73/3317,362/28891,1.11097404244781e-06,1.26318149699977e-05,6.35174025028586e-06,Aacs/Adcy10/Adora2a/Ang/Ano1/Apbb1/Arhgef5/Atp13a2/Bad/Bag3/Bbc3/C1qtnf3/C2cd5/Cacna1d/Cacnb3/Camk1/Capn10/Cdk5/Cdk5r1/Cep131/Cln3/Doc2b/Edem1/Egfr/Exph5/Gas6/Gck/Gli3/Glul/Gnas/Golph3/Gper1/Hcls1/Hspa1l/Igf1/Itpr1/Jak2/Kif3a/Lrp1/Mapk14/Mavs/Mcu/Myh10/Nlgn2/Nnat/Pak1/Pck2/Pfkm/Pik3r1/Pik3r2/Plk3/Prkaca/Prkcd/Prkd1/Prr5l/Ptp4a3/Rab34/Rapgef3/Rph3al/Smo/Sox4/Sri/Stom/Sybu/Tcf7l2/Tgfb2/Tlr2/Tlr4/Tomm70a/Trem2/Trim28/Vps28/Vsnl1,73
557,Up in XX,Up in XX,GO:1901605,alpha-amino acid metabolic process,46/3317,194/28891,1.19452803695487e-06,1.35086752329959e-05,6.79265777794047e-06,Acadsb/Afmid/Arg1/Asns/Azin2/Bcat1/Bhmt/Cbs/Cln3/Comt/Csad/Cth/Cyp2d22/Ddah2/Dpep1/Fah/Fpgs/Gcat/Gclm/Glul/Haao/Hmgcll1/Hsd17b10/Mccc2/Mthfsl/Mtr/Nags/Nos3/Nox4/Oca2/Pcbd1/Pycr1/Sardh/Scly/Sirt4/Slc25a12/Slc39a8/Slc7a11/Slc7a7/Tat/Tdh/Th/Tha1/Thnsl2/Tph2/Txnrd1,46
567,Up in XX,Up in XX,GO:0006163,purine nucleotide metabolic process,85/3317,444/28891,1.4723616295006e-06,1.63569769033938e-05,8.22488841208077e-06,Acaa2/Acadsb/Acot2/Acot3/Acot4/Acot6/Acsl5/Acsl6/Acss1/Adcy10/Adcy2/Adcy3/Adcy4/Adcy6/Adk/Ampd3/Aprt/Bad/Cfh/Ctns/Cyb5r4/Dcxr/Dgat2/Dguok/Dnph1/Ehhadh/Fhit/Fitm2/Fmo1/Fmo5/Gck/Gpd2/Guca1a/Guca1b/Guk1/H6pd/Haao/Hmgcs1/Hmgcs2/Hnf1a/Idh1/Impdh1/Kcnab2/Mccc2/Mfn1/Mlycd/Mvk/Myh7/Myh8/Nadk2/Naprt/Ncf1/Nme4/Nme5/Nmnat2/Nos3/Npr2/Nqo1/Nudt17/Nudt18/Oas1a/Oasl2/Pank1/Pank2/Pde1a/Pde4a/Pdha1/Pdk2/Pdk4/Pmvk/Ppara/Ppcs/Prdx5/Qprt/Rpia/Samhd1/Sarm1/Shpk/Slc25a12/Snca/Tkt/Trem2/Tspo/Txnrd1/Urah,85
576,Up in XX,Up in XX,GO:0140894,endolysosomal toll-like receptor signaling pathway,19/3317,51/28891,1.64775799521664e-06,1.8019492381718e-05,9.06086222150376e-06,Cav1/Cd86/Colec12/Gramd4/Hcfc2/Irf1/Myd88/Oas1a/Oas1c/Ptprs/Rab7b/Rftn1/Rtn4/Tirap/Tlr13/Tlr7/Trim3/Unc93b1/Wdfy1,19
581,Up in XX,Up in XX,GO:0001666,response to hypoxia,52/3317,233/28891,1.78801798705401e-06,1.9385069363947e-05,9.74752445519614e-06,Acaa2/Acot2/Adam8/Akt1/Ang/Aqp3/Arnt2/Bad/Bcl2/Bmp2/Bmyc/Camk2g/Cav1/Cbfa2t3/Cbs/Cybb/Ece1/Ednra/Eng/Epha4/Fndc1/Fzd4/Gata6/Hif3a/Hmox2/Il18/Itpr1/Itpr2/Kcnd2/Kdr/Oprd1/Pak1/Pgf/Plau/Pld2/Plk3/Ppara/Ptgis/Pygm/Rock2/Rtn4/Ryr2/Sirt2/Smad3/Stox1/Tert/Tgfb2/Th/Trem2/Vegfa/Vegfb/Zfp36l1,52
587,Up in XX,Up in XX,GO:0141084,inflammasome-mediated signaling pathway,18/3317,47/28891,1.93255861715178e-06,2.07379671711058e-05,1.04278111342414e-05,Cd36/Eif2ak2/Fbxl2/Gbp2/Igtp/Irgm1/Irgm2/Mavs/Myd88/Nek7/Plcg2/Prkd1/Pycard/Sirt2/Tlr4/Tlr6/Trem2/Trim30a,18
599,Up in XX,Up in XX,GO:1902074,response to salt,69/3317,343/28891,2.35767505046306e-06,2.47929802051199e-05,1.24668205374631e-05,Adgrl3/Akr1c14/Akr1c18/Alox5ap/Apobec1/Aqp2/Cacng4/Capn3/Cav1/Cd36/Cdk5/Cdk5r1/Cdkn1b/Chrm4/Cib2/Cnr1/Cpne2/Cpne4/Cpne5/Cpne8/Dlg4/Dmtn/Ednra/Egfr/Ehmt2/Fas/Fgfr1/Fgfr3/Gnai2/Impa2/Itpkc/Itpr1/Jun/Jund/Ly6g6d/Ly6g6e/Ly6h/Lypd1/Ncam1/Nek7/Nfat5/Nfatc4/Npr2/Oprk1/P2rx6/P2ry12/Pdxp/Pklr/Pla2g4a/Plcg2/Ppp5c/Rasa4/Rasgrp2/Rock2/Ryr2/S100a16/Sec31a/Slc1a3/Slc25a12/Slc25a24/Snca/Sorbs1/Sorbs2/Syt1/Syt11/Syt13/Syt3/Tgm2/Tspo,69
636,Up in XX,Up in XX,GO:0140962,multicellular organismal-level chemical homeostasis,26/3317,88/28891,3.73498173292397e-06,3.69915879491951e-05,1.86007282925658e-05,Adcy6/Adgrf5/Akap11/Aqp2/Aqp3/Btbd9/Ctns/Cybrd1/Ext1/Inpp5k/Kdr/Lpcat1/Mllt6/Neo1/Nfat5/Oas1a/Oas1c/Pla2g4a/Rhd/Scnn1a/Slc11a1/Tfr2/Tmprss6/Trpv4/Vegfa/Wfs1,26
659,Up in XX,Up in XX,GO:0006112,energy reserve metabolic process,27/3317,94/28891,4.43507302672198e-06,4.23280681747299e-05,2.12841064392447e-05,Adcy10/Adgrf5/Akt1/C1qtnf2/Gck/Gnas/Igf1/Igf2/Il6st/Inpp5k/Irs1/Khk/Mc4r/Nhlrc1/Pfkm/Pgm1/Phlda2/Pomc/Ppp1r1a/Ppp1r3g/Prkag2/Pygb/Pygl/Pygm/Sorbs1/Stbd1/Tcf7l2,27
667,Up in XX,Up in XX,GO:0140632,canonical inflammasome complex assembly,17/3317,45/28891,4.62549719415031e-06,4.36821691543521e-05,2.19649981175701e-05,Cd36/Eif2ak2/Fbxl2/Igtp/Irgm1/Irgm2/Mavs/Myd88/Nek7/Plcg2/Prkd1/Pycard/Sirt2/Tlr4/Tlr6/Trem2/Trim30a,17
678,Up in XX,Up in XX,GO:0009595,detection of biotic stimulus,16/3317,41/28891,5.36690406534139e-06,4.97148951582138e-05,2.49984741990901e-05,Clec4n/Clec7a/Dach1/Fap/Lbp/Ly96/Pak1/Pglyrp1/Smo/Srpx/Ssc5d/Tlr2/Tlr4/Tlr6/Trem2/Tspo,16
681,Up in XX,Up in XX,GO:0006739,NADP metabolic process,18/3317,50/28891,5.43728041063062e-06,5.02928477335716e-05,2.5289089969221e-05,Cyb5r4/Dcxr/Fmo1/Fmo5/Gck/H6pd/Hnf1a/Idh1/Kcnab2/Nadk2/Ncf1/Nqo1/Nudt17/Prdx5/Rpia/Shpk/Tkt/Txnrd1,18
686,Up in XX,Up in XX,GO:0019882,antigen processing and presentation,34/3317,134/28891,5.92909897914997e-06,5.43630196065002e-05,2.73357217930932e-05,Ccr7/Cd68/Ctss/Ext1/Fcer1g/Fcgr1/Fcgr2b/Fcgr3/Fgl2/H2-DMb1/H2-DMb2/H2-Oa/H2-T22/H2-T23/Ifi30/Mr1/Psmb8/Psme2/Pycard/Rab32/Rab34/Rab35/Rab4a/Rab8b/Raet1d/Raet1e/Rftn1/Slc11a1/Tap1/Tapbpl/Trem2/Trex1/Unc93b1/Was,34
693,Up in XX,Up in XX,GO:0044042,glucan metabolic process,25/3317,85/28891,6.23253310595476e-06,5.66503983180506e-05,2.84858997734e-05,Adcy10/Akt1/C1qtnf2/Gck/Igf1/Igf2/Il6st/Inpp5k/Irs1/Khk/Nhlrc1/Npc1/Pfkm/Pgm1/Phlda2/Pomc/Ppp1r1a/Ppp1r3g/Prkag2/Pygb/Pygl/Pygm/Sorbs1/Stbd1/Tcf7l2,25
702,Up in XX,Up in XX,GO:0070542,response to fatty acid,17/3317,46/28891,6.55409830749096e-06,5.88094946422871e-05,2.95715726604293e-05,Aacs/Akr1c13/Akr1c14/Akr1c18/Akr1c19/Cd36/Dgat2/Foxp1/Id3/Irs1/Nfatc4/Pdk4/Ppp5c/Scd1/Tlr2/Tlr4/Ucp1,17
742,Up in XX,Up in XX,GO:0006858,extracellular transport,17/3317,47/28891,9.1729707986831e-06,7.78713518341036e-05,3.91565741711412e-05,Adcy10/Ak7/Ccdc103/Ccdc39/Ccdc40/Cfap45/Cfap53/Dnah1/Gas8/Nme5/Ofd1/Rsph4a/Spef2/Stard7/Stk36/Ttll1/Ulk4,17
745,Up in XX,Up in XX,GO:0048511,rhythmic process,63/3317,317/28891,9.48066675230703e-06,8.01593555339355e-05,4.03070664184978e-05,Adamts1/Adora2a/Anxa1/Arrb2/Atf5/Bhlhe41/Bmpr1b/Btbd9/Btrc/Cdk5/Cdk5r1/Cry1/Csnk1d/Cyp7b1/Dbp/Edn2/Egfr/Enox1/Enpp2/Ereg/Esr1/Esr2/Fas/Fzd4/Gas2/Gdf9/Grin3a/Hdac2/Hnrnpu/Id1/Id3/Igf1/Inhba/Kcnd2/Klf10/Lgr4/Lhcgr/Magel2/Mycbp2/Ngfr/Nos3/Npr2/Nr2f6/Nrip1/Oprl1/Pdgfra/Pla2g4a/Ppara/Prkg2/Prokr1/Prokr2/Ptger3/Ptn/Rbm4b/Rock2/Rorc/Runx1/Sgpl1/Siah2/Sohlh2/Spsb4/Srrd/Ube3a,63
770,Up in XX,Up in XX,GO:1990845,adaptive thermogenesis,40/3317,173/28891,1.09462492200588e-05,8.95460049833119e-05,4.50270183228392e-05,Acadl/Actn3/Cav1/Cd36/Cebpb/Clstn3/Cmklr1/Dbh/Decr1/G0s2/Gadd45g/Gnas/Hnrnpu/Hoxc10/Id1/Igf2bp2/Il15/Il18/Jak2/Kdm3a/Lcn2/Letmd1/Lgr4/Mc4r/Mfap2/Pdgfc/Plac8/Plcl1/Ppargc1b/Prlr/Pwwp2b/Scd1/Stk11/Tle3/Tlr4/Trpv4/Tshr/Ucp1/Vegfa/Zfp423,40
776,Up in XX,Up in XX,GO:0010586,miRNA metabolic process,28/3317,104/28891,1.15989926734277e-05,9.41521325385578e-05,4.73431483374171e-05,Ago1/Ago2/Ago4/Apln/Atoh8/Bmp2/Bmp4/Bmyc/Egfr/Esr1/Ets1/Gata3/Gata6/Hdac2/Jun/Lilrb4a/Lin28a/Myocd/Nfatc4/Nfib/Ngfr/Nr3c1/Ppara/Smad3/Smad6/Spi1/Tert/Tgfb2,28
779,Up in XX,Up in XX,GO:0060759,regulation of response to cytokine stimulus,37/3317,156/28891,1.25457159593819e-05,0.000101444755876953,5.10101470465242e-05,Adar/Arg1/C1qtnf4/Cav1/Gas6/Igtp/Ikbke/Il1r1/Il6st/Irak1/Irf7/Irgm1/Irgm2/Isg15/Laptm5/Mapk7/Mavs/Oas1a/Oas1c/Pafah1b1/Palm3/Ptprc/Pycard/Rffl/Ripk1/Ripk2/Rnf113a1/Samhd1/Sigirr/Slit2/Stat2/Tlr2/Tlr4/Trem2/Trex1/Usp29/Wnt5a,37
782,Up in XX,Up in XX,GO:0010038,response to metal ion,63/3317,320/28891,1.29130108236783e-05,0.000104014137056713,5.23021262194751e-05,Akr1c14/Akr1c18/Akt1/Alad/Alox5ap/Apobec1/Aqp2/Atp13a2/Bcl2/Cacna1g/Capn3/Casp6/Cav1/Cdkn1b/Chuk/Cpa1/Cpne2/Cpne4/Cpne5/Cpne8/Cybrd1/Dlg4/Dmtn/Egfr/Fas/Fn1/Glra1/Gsn/Haao/Hvcn1/Impa2/Itpkc/Jun/Jund/Kcnip3/Khk/Lck/Ncam1/Nek7/Nfatc4/Npc1/Pam/Pla2g4a/Plcg2/Ppp5c/Rasa4/Rasgrp2/Ryr2/S100a16/Sec31a/Slc11a1/Slc25a12/Slc25a24/Slc30a5/Slc39a8/Snca/Syt1/Syt11/Syt13/Syt3/Tat/Tcirg1/Tfr2,63
784,Up in XX,Up in XX,GO:0071402,cellular response to lipoprotein particle stimulus,15/3317,39/28891,1.29710444661432e-05,0.000104215062617648,5.24031589670043e-05,Adtrp/Akt1/Apoe/Cd36/Cd68/Ces1g/Fcer1g/Hmgcs1/Itgb2/Myd88/Mylip/Npc1/Tlr4/Tlr6/Trem2,15
785,Up in XX,Up in XX,GO:0005977,glycogen metabolic process,24/3317,83/28891,1.3048684100386e-05,0.000104572087974976,5.25826844222062e-05,Adcy10/Akt1/C1qtnf2/Gck/Igf1/Igf2/Il6st/Inpp5k/Irs1/Khk/Nhlrc1/Pfkm/Pgm1/Phlda2/Pomc/Ppp1r1a/Ppp1r3g/Prkag2/Pygb/Pygl/Pygm/Sorbs1/Stbd1/Tcf7l2,24
793,Up in XX,Up in XX,GO:0002269,leukocyte activation involved in inflammatory response,18/3317,53/28891,1.3863018542023e-05,0.000110117470108704,5.53711061166086e-05,Aif1/C1qa/C5ar1/Csf1r/Cx3cr1/Ifngr2/Il33/Jak2/Jun/Myd88/Snca/Syt11/Tlr2/Tlr4/Tlr6/Traf3ip2/Trem2/Tyrobp,18
821,Up in XX,Up in XX,GO:0050891,multicellular organismal-level water homeostasis,12/3317,27/28891,1.69368937703843e-05,0.000129787705425366,6.52620224805817e-05,Adcy6/Akap11/Aqp2/Aqp3/Ctns/Ext1/Inpp5k/Mllt6/Nfat5/Scnn1a/Trpv4/Wfs1,12
830,Up in XX,Up in XX,GO:0006044,N-acetylglucosamine metabolic process,9/3317,16/28891,1.83901626317251e-05,0.000139230329828409,7.0010120646332e-05,Chst1/Chst2/Chst4/Gnpda1/Gnpda2/Hexb/Mgat3/Nagk/Renbp,9
844,Up in XX,Up in XX,GO:0060324,face development,20/3317,64/28891,1.92578351081262e-05,0.000143726425765506,7.227092272431e-05,Aldh1a2/Aldh1a3/Bbs4/Col1a1/Dkk1/Ednra/Hoxb3/Lef1/Msx1/Pdgfra/Rarg/Rras/Sgpl1/Specc1l/Stra6/Tcf7l2/Tgfb2/Twist2/Wnt5a/Zfand5,20
869,Up in XX,Up in XX,GO:0032252,secretory granule localization,10/3317,20/28891,2.43248776209271e-05,0.000176241721787844,8.86208071222038e-05,Kif1a/Kif5a/Myo5a/Pik3cg/Ppfia2/Rasgrp1/Sybu/Tanc2/Tcf7l2/Trim46,10
871,Up in XX,Up in XX,GO:0010907,positive regulation of glucose metabolic process,18/3317,55/28891,2.46617673741286e-05,0.0001783518630191,8.96818635914593e-05,Actn3/Adcy10/Akt1/C1qtnf2/Cry1/Dgat2/Gck/Igf1/Igf2/Irs1/Nnmt/Ppara/Ppp1r3g/Prkaca/Slc25a12/Sorbs1/Stk11/Tcf7l2,18
921,Up in XX,Up in XX,GO:0051966,regulation of synaptic transmission, glutamatergic,24/3317,88/28891,3.78694516437151e-05,0.000258719822021433,0.000130093823491196,Adora2a/Cacng3/Cacng4/Cacng5/Cacng8/Cdk5/Cln3/Cnr1/Dgkz/Dkk1/Dtnbp1/Egfr/Glul/Gria4/Grik1/Mapk8ip2/Myo5a/Ngfr/Nlgn2/Ophn1/Prkaca/Stxbp1/Syt1/Tshz3,24
923,Up in XX,Up in XX,GO:0050777,negative regulation of immune response,49/3317,239/28891,3.85825472391906e-05,0.000263306029317077,0.000132399936868021,Abr/Adar/Akt1/Anxa1/Arg1/Arrb2/Bcl6/Ccr1/Cd300a/Cd55/Cd59a/Cd84/Col3a1/Dusp22/Fam3a/Fcgr2b/Fer/Fgl2/Foxj1/H2-T22/H2-T23/Hlx/Igf2/Il13ra2/Il27ra/Il33/Irf1/Isg15/Lgals9/Lilrb4a/Nckap1l/Oas1a/Oas1c/Parp3/Pglyrp1/Ptprc/Samhd1/Samsn1/Serpinb9/Serping1/Smpdl3b/Spi1/Stat2/Susd4/Svep1/Tap1/Trem2/Trex1/Zdhhc18,49
928,Up in XX,Up in XX,GO:0140895,cell surface toll-like receptor signaling pathway,20/3317,67/28891,4.04904170984782e-05,0.000274837432438916,0.000138198349647596,Cd14/Chuk/Irak1/Lbp/Ly96/Mfhas1/Myd88/Oas1a/Oas1c/Pik3r1/Rab11fip2/Rab7b/Ripk2/Tirap/Tlr2/Tlr4/Tlr5/Tlr6/Trem2/Wdfy1,20
951,Up in XX,Up in XX,GO:0009308,amine metabolic process,31/3317,129/28891,4.68084648874378e-05,0.000309712731434843,0.000155734930170611,Afmid/Agtr1a/Azin2/Cln3/Comt/Cyp2d22/Dbh/Ednra/Gata3/Gch1/Gdpd1/Haao/Hand2/Hdac10/Hnmt/Maoa/Maob/Myo5a/Paox/Pde1b/Sat1/Sirt4/Slc7a11/Slc7a7/Snca/Sncaip/Sult1a1/Tgfb2/Th/Tph2/Vcam1,31
979,Up in XX,Up in XX,GO:0042088,T-helper 1 type immune response,17/3317,53/28891,5.50268942179258e-05,0.000353327631680647,0.000177666103011684,Anxa1/Bcl3/Ccr7/Gadd45g/Hlx/Il18/Il1r1/Il23a/Il27ra/Il33/Irf1/Lef1/Pla2g4a/Ripk2/Slc11a1/Tmem98/Vegfa,17
987,Up in XX,Up in XX,GO:0001919,regulation of receptor recycling,12/3317,30/28891,6.05429398685097e-05,0.000385601595785382,0.000193894636862696,Agtr1a/Anxa2/Ap1ar/Arap1/Ece1/Gria3/Inpp5f/Kif16b/Nsg1/Pcsk9/Psen2/Snca,12
1023,Up in XX,Up in XX,GO:0044403,biological process involved in symbiotic interaction,52/3317,264/28891,6.93103670047967e-05,0.000426770285203533,0.000214595765105143,Agtr1a/Alyref2/Apoe/Arg1/Bad/Card9/Cav1/Cav2/Ch25h/Chd1/Chmp4b/Chmp7/Csf1r/Ctdp1/Cx3cr1/Exoc7/Fbxl2/Fn1/Fuca2/Gas6/Gbp2/Gbp2b/Gbp6/Gbp9/Gsn/Hpn/Ifitm1/Ifitm2/Ifitm3/Inpp5k/Jak2/Jun/Lef1/Lgals1/Myd88/Ncf1/Npc1/Nrp1/Pglyrp1/Pi4ka/Pomc/Ppara/Rab5a/Rock2/Sap30/Sprr2a1/Stom/Tpcn2/Trim30a/Trim62/Ythdc2/Zfyve1,52
