,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
1234,a,a,GO:0017145,stem cell division,10/1889,44/28891,0.000444425049422987,0.00213689304585573,0.00119310003089508,Bmi1/Fgfr2/Fzd7/Hoxb4/Ing2/Mllt3/Pafah1b1/Sfrp2/Tgfb2/Zbtb16,10
1247,a,a,GO:0042440,pigment metabolic process,13/1889,69/28891,0.000471196963336425,0.00225291048095228,0.0012578765089067,Bcl2/Blvrb/Cyb5r4/Dct/Hebp1/Hnf1a/Myo5a/Opn3/Rab38/Srrd/Tbx2/Wnt5a/Zeb2,13
1267,a,a,GO:0019748,secondary metabolic process,12/1889,61/28891,0.000511575793575677,0.00239790050158725,0.0013388293663436,Akr1c12/Akr1c13/Akr1c19/Bcl2/Bdh2/Cyp1b1/Dct/Myo5a/Opn3/Rab38/Wnt5a/Zeb2,12
1268,a,a,GO:0001574,ganglioside biosynthetic process,6/1889,17/28891,0.000511970041733225,0.00239790050158725,0.0013388293663436,B4galt5/B4galt6/St3gal1/St6galnac3/St8sia2/St8sia4,6
1277,a,a,GO:0060004,reflex,8/1889,30/28891,0.000525074949319861,0.00245158233379625,0.00136880175817261,Ascl1/Foxp2/Glrb/Hpn/Npnt/Pmp22/Satb1/Slitrk6,8
1279,a,a,GO:0045787,positive regulation of cell cycle,41/1889,365/28891,0.000527204922739722,0.00245960263798899,0.00137327976665258,Ascl1/Bcl2l11/Cdc14a/Cdc16/Ddr2/Edn3/Egfr/Fgf10/Fgfr1/Fgfr2/Fnta/Gdpd5/Gli1/Hes1/Hnrnpu/Hyal1/Igf1/Lef1/Mapk15/Meis2/Met/Msx1/Nupr1/Pafah1b1/Pbx1/Pdgfrb/Pkd2/Plcb1/Prox1/Rps6kb1/Smarcd3/Stxbp4/Tbx2/Tbx20/Tbx3/Tcf3/Tgfb2/Ttl/Wnt4/Wnt5a/Ythdc2,41
1302,a,a,GO:0043413,macromolecule glycosylation,26/1889,199/28891,0.000591919206193938,0.00271273571686577,0.00151461256981471,Alg10b/Alg9/B3galt1/B3gnt5/B3gnt7/B3gnt9/B4galt5/Galnt14/Galnt3/Gcnt2/Gfpt2/Gxylt1/Gxylt2/Il15/Mgat3/Ogt/Slc39a8/St3gal1/St6galnac2/St6galnac3/St8sia2/St8sia4/Stt3b/Tet2/Tmem165/Tmtc4,26
1305,a,a,GO:0046683,response to organophosphorus,16/1889,98/28891,0.000599226020355835,0.00273990932066151,0.00152978451657691,Abcc9/Braf/Dmtn/Igfbp5/Kcnj8/Lpar1/P2rx6/Pde3a/Pde4d/Pdxp/Pik3r1/Pkd2/Pygm/Rap1a/Rap1b/Rapgef3,16
1317,a,a,GO:0005976,polysaccharide metabolic process,17/1889,108/28891,0.000633102640802178,0.00286283060474943,0.00159841564817583,C1qtnf2/Csgalnact1/Gabarapl1/Grb10/Hs2st1/Igf1/Il6st/Irs1/Mgam/Ndst4/Ppp1cb/Ppp1r1a/Ppp1r3b/Ppp1r3c/Ppp1r3d/Ptger4/Pygm,17
1330,a,a,GO:0072526,pyridine-containing compound catabolic process,5/1889,12/28891,0.000638103687668299,0.00286283060474943,0.00159841564817583,Ncf2/Nudt17/Pdxp/Qprt/Sarm1,5
1335,a,a,GO:0007625,grooming behavior,7/1889,24/28891,0.000650245398069118,0.00289553305244659,0.0016166745364405,Aprt/Avpr1a/Cntnap2/Dlg4/Hoxb8/Nmur2/Nrxn1,7
1374,a,a,GO:0005979,regulation of glycogen biosynthetic process,8/1889,32/28891,0.000839437191347195,0.00362440066625811,0.00202362610298871,C1qtnf2/Grb10/Igf1/Irs1/Ppp1cb/Ppp1r3b/Ppp1r3c/Ppp1r3d,8
1384,a,a,GO:1902455,negative regulation of stem cell population maintenance,7/1889,25/28891,0.000852516701976581,0.00367555430686001,0.00205218691949793,Hdac2/Hnf1b/Ing2/Ogt/Pax8/Sap30/Suds3,7
1412,a,a,GO:0002921,negative regulation of humoral immune response,6/1889,19/28891,0.00100220782897608,0.00420842654152025,0.00234970760302922,Cd55/Cd59a/Foxj1/Serping1/Susd4/Svep1,6
1433,a,a,GO:0098727,maintenance of cell number,27/1889,218/28891,0.00107220601274595,0.00446465685837761,0.0024927696994461,Braf/Cdh2/Fgf10/Fgfr1/Fgfr3/Fzd7/Hdac2/Hes1/Hnf1b/Igf1/Ing2/Kit/Mecom/Med14/Ogt/Pax8/Phf10/Prdm16/Prox1/Prrx1/Ptn/Sap30/Sfrp1/Smarcc1/Suds3/Tbx3/Tead3,27
1447,a,a,GO:0044703,multi-organism reproductive process,25/1889,197/28891,0.00113881508353996,0.00469613656080367,0.00262201268643215,Abcg2/Ago2/Arhgdib/Avpr1a/Cdh1/Corin/Dazap1/Emp2/Esr1/Hsd11b2/Igfbp5/Il11ra1/Itgb4/Klf9/Lgals9/Mapk1/Nr2f2/Nrk/Pmp22/Ptn/Reck/Stx2/Thbd/Trim28/Wnt4,25
1459,a,a,GO:0019233,sensory perception of pain,15/1889,95/28891,0.00124709563150303,0.00509686276245107,0.00284575174744562,Ano1/Arrb2/Cacnb3/Cxcl12/Hoxb8/Il18/Kcnip3/Mapk1/Mgll/Nlgn2/Nmur2/Npy1r/Oprk1/Oprl1/Penk,15
1460,a,a,GO:0061053,somite development,15/1889,95/28891,0.00124709563150303,0.00509686276245107,0.00284575174744562,Dkk1/Foxc1/Foxc2/Frzb/Lef1/Meox1/Pcdh8/Sfrp1/Sfrp2/Six4/Tbx18/Wnt11/Wnt4/Wnt5a/Zeb2,15
1482,a,a,GO:0140253,cell-cell fusion,12/1889,68/28891,0.00140099200342624,0.00561368215127299,0.00313430958143103,Adamts15/Adamts5/Capn2/Cdon/Cxcl12/Dock1/Ehd2/Mapk14/Ntn3/Plekho1/Rapgef3/Vash2,12
1483,a,a,GO:0052548,regulation of endopeptidase activity,39/1889,360/28891,0.00140263537730835,0.00561368215127299,0.00313430958143103,Adora2a/Ager/Aim2/Arrb2/Bcl2l11/Caap1/Card9/Cck/Cdh1/Cideb/Dlc1/Dpep1/Efna1/Efna3/Epha4/Epha7/F2r/Gper1/Hgf/Hnf1a/Igf1/Ngfr/Plaur/Pmaip1/Psme3/Reck/Ret/Rffl/Rps6ka1/Serpina3b/Serpinb9/Serpinf2/Serping1/Sfrp2/Siah2/Snca/Spock3/Timp2/Wdr35,39
1485,a,a,GO:0006376,mRNA splice site recognition,7/1889,27/28891,0.00140365573482475,0.00561368215127299,0.00313430958143103,Celf1/Celf3/Celf4/Luc7l2/Mbnl1/Ptbp2/Srsf1,7
1512,a,a,GO:0008088,axo-dendritic transport,14/1889,87/28891,0.00148311445631042,0.00584527342193149,0.003263614860754,Agtpbp1/Cnih2/Dtnbp1/Fmr1/Hnrnpu/Kif3a/Kif5a/Klc1/Myo5a/Nefl/Nefm/Pafah1b1/Tmem108/Trim46,14
1513,a,a,GO:0022406,membrane docking,14/1889,87/28891,0.00148311445631042,0.00584527342193149,0.003263614860754,Bves/Ctbp2/Esyt2/Ncam1/Plek/Rab8b/Stx11/Stx2/Stx3/Stxbp1/Syt1/Sytl2/Uso1/Vapb,14
1514,a,a,GO:0034103,regulation of tissue remodeling,14/1889,87/28891,0.00148311445631042,0.00584527342193149,0.003263614860754,Abi3bp/Cd24a/Ddr2/Dlk1/Egfr/Fgfr3/Hand2/Il18/Inpp4b/Mdk/Ptger4/Sfrp1/Tmem119/Ypel4,14
1517,a,a,GO:0044706,multi-multicellular organism process,26/1889,212/28891,0.00151240031265618,0.00594890749216836,0.00332147728519363,Abcg2/Ago2/Arhgdib/Avpr1a/Cdh1/Corin/Dazap1/Emp2/Esr1/Hsd11b2/Igfbp5/Il11ra1/Itgb4/Klf9/Lgals9/Mapk1/Nr2f2/Nrk/Ptn/Reck/Sh3pxd2b/Stx2/Tekt3/Thbd/Trim28/Wnt4,26
1539,a,a,GO:0006656,phosphatidylcholine biosynthetic process,6/1889,21/28891,0.00179036151615302,0.00691909790601363,0.00386316757473705,Capn2/Chkb/Chpt1/Fgf7/Lpcat1/Rab38,6
1560,a,a,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,46/1889,451/28891,0.00192732517256584,0.00737201878506432,0.00411604869849586,Anapc4/Arrb2/Atxn3/Cd2ap/Cdc16/Chfr/Clock/Csnk1d/Dnajc10/Edem1/Faf1/Fbxl17/Fbxl2/Fbxl7/Fbxo31/Fbxo4/Fbxo45/Fbxo48/Fem1b/Foxred2/Gid8/Il33/Kctd17/Klhdc10/Man1a/Ogt/Peli1/Pmp22/Rffl/Rmnd5a/Sh3bgrl/Siah2/Smarcc1/Spopl/Stt3b/Tbl1xr1/Trim3/Trim63/Trpc4ap/Ube2d3/Ube2g1/Ube2h/Ube3a/Ubqln1/Ubqln2/Ubxn11,46
1572,a,a,GO:0044406,adhesion of symbiont to host,5/1889,15/28891,0.00205077021318693,0.00774980738574188,0.00432698091712719,Ace2/Gbp2/Gbp2b/Gbp3/Gbp9,5
1586,a,a,GO:0002366,leukocyte activation involved in immune response,36/1889,333/28891,0.00216469522483438,0.00814422219835228,0.00454719611508648,Adora2b/Ap1g1/Batf/Ccr7/Clcf1/Dock11/Enpp3/Exosc6/Fer/Fgl2/Foxp1/Gata3/H2-DMb2/Hlx/Il18/Il33/Irf8/Itm2a/Kit/Lat2/Lbp/Lef1/Lgals1/Lgals9/Mdk/Mlh1/Nfkbid/Parp3/Pld2/Ptger4/Rc3h1/Scnn1b/Slc18a2/St3gal1/Stx11/Stxbp1,36
1589,a,a,GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,13/1889,81/28891,0.0022093269708729,0.00829644684405199,0.00463218830963713,Adora2a/Arrb2/Caap1/Dpep1/Hgf/Hnf1a/Igf1/Plaur/Rffl/Rps6ka1/Sfrp2/Siah2/Snca,13
1593,a,a,GO:0099590,neurotransmitter receptor internalization,9/1889,45/28891,0.00222095403794068,0.0083139477693802,0.0046419596711895,Arc/Cacng4/Dnm3/Drd4/Efnb2/Lpar1/Nrg1/Ophn1/Snap25,9
1595,a,a,GO:0098739,import across plasma membrane,25/1889,207/28891,0.00227465919209599,0.00850964978008576,0.00475122675663014,Abcc9/Ace2/Acsl6/Agtr1a/Arg2/Cd36/Kcnj13/Kcnj14/Kcnj8/Prnp/Rgs4/Scnn1a/Scnn1b/Slc12a1/Slc15a2/Slc1a3/Slc2a10/Slc30a5/Slc38a4/Slc39a4/Slc39a8/Slc5a6/Slc6a13/Slc7a2/Slc9a6,25
1599,a,a,GO:0046321,positive regulation of fatty acid oxidation,6/1889,22/28891,0.00232687917805882,0.00867238479417676,0.00484208724715222,Abcd2/C1qtnf2/Dgat1/Irs1/Plin5/Twist1,6
1611,a,a,GO:0030258,lipid modification,25/1889,208/28891,0.00242868157400441,0.00899003905216149,0.00501944441799919,Abcd2/Acat2/Acat3/Acox1/Acox3/B3galt1/Bdh2/C1qtnf2/Cnr1/Dgat1/Dgat2/Dgkk/Dgkz/Gba2/Ggta1/Hacl1/Inpp4b/Inpp5f/Irs1/Mapk14/Pla2g7/Plin5/Porcn/Prkaa1/Twist1,25
1612,a,a,GO:0045732,positive regulation of protein catabolic process,25/1889,208/28891,0.00242868157400441,0.00899003905216149,0.00501944441799919,Amer1/Atxn3/Chfr/Csnk1d/Dact1/Ecscr/Faf1/Fmr1/Gpc3/Il33/Lpcat1/Mapk15/Msn/Mylip/Nkd1/Nupr1/Pacsin3/Pcsk9/Snf8/Snx9/Ubqln1/Ubqln2/Usp13/Vgll4/Wnt5a,25
1617,a,a,GO:0006869,lipid transport,45/1889,445/28891,0.00252605434074465,0.00931703807086706,0.0052020190864305,Abca5/Abca9/Abcc3/Abcd2/Abcg2/Abcg5/Acat2/Acsl6/Agtr1a/Agtr2/Ano9/Apoc4/Atp10a/Atp11a/Atp11c/Atp8b1/Cd36/Cpt1b/Crabp1/Crabp2/Dennd5b/Dgat1/Drd4/Esyt2/Fabp2/Fzd4/Gal/Gramd1a/Gulp1/Hnf1a/Kcnj8/Lbp/Lhcgr/Nmur2/Nrg1/Pcsk9/Pitpnc1/Plekha8/Plscr4/Rbp1/Rps6kb1/Sstr4/Ttpa/Vapb/Vldlr,45
1618,a,a,GO:0034248,regulation of amide metabolic process,48/1889,482/28891,0.00252638974336566,0.00931703807086706,0.0052020190864305,Ago1/Ago2/Aplp1/Bzw2/Celf1/Chrna7/Cnot11/Cyp1b1/Ddx25/Efna1/Eif2b5/Eif3b/Eif4e3/Epha4/Fmr1/Grb7/Gspt1/Guf1/Hnrnpu/Igf1/Igf2bp2/Igfbp5/Impact/Khdrbs1/Larp4b/Larp6/Lsm14a/Mapk1/Mlh1/Nanos1/Neurl1a/Ntrk2/Ogt/Prnp/Prr16/Rbm24/Rbm4b/Rbms3/Rc3h1/Rps6kb1/Rpusd3/Rtn4/Sh3bgrl/Snca/Spon1/Tia1/Trim3/Ybx1,48
1648,b,b,GO:0006869,lipid transport,43/855,445/28891,1.29005217355657e-11,6.61022733730386e-08,4.8668915684492e-08,Abca4/Abca8b/Abcb1a/Abcb1b/Abcd4/Acsl3/Akt1/Apoe/Apom/Atg9b/Bmp6/C1qtnf1/Cav1/Ceacam1/Ces1d/Ces1g/Cftr/Crot/Gdf9/Lima1/Nmb/Nme4/Nucb2/Osbpl3/Osbpl6/Pip4k2a/Pla2g4a/Plin2/Pltp/Pnlip/Pparg/Ptgs2/Runx1/Shh/Slc10a4/Slc25a20/Slco2b1/Soat1/Spx/Star/Tnfrsf11a/Tsku/Vmp1,43
1649,b,b,GO:0008202,steroid metabolic process,34/855,358/28891,2.83354681536718e-09,7.25954694097071e-06,5.34496409803998e-06,Acadvl/Adm/Apoe/Bmp2/Bmp6/Ces1d/Ces1g/Cftr/Cga/Cyp11a1/Cyp26a1/Cyp27a1/Dkkl1/Ednrb/Erlin1/Fgfr4/Hmgcs2/Hsd17b2/Hsd17b4/Hsd3b1/Igf2/Lima1/Mvd/Mvk/Nr0b1/Pdgfra/Ppargc1a/Shh/Soat1/Srd5a2/Star/Tiparp/Tsku/Ugt2b36,34
1650,b,b,GO:0007548,sex differentiation,32/855,335/28891,7.18691511996968e-09,7.91411255427706e-06,5.82689909086836e-06,Ago4/Bmp6/Ccnd1/Cftr/Cga/Chd7/Dmrt2/Ereg/Fgf9/Fkbp4/Flna/Gdf9/Hsd17b4/Immp2l/Lgr4/Nos3/Nr0b1/Pdgfra/Pla2g4a/Rbmy/Rdh10/Rec8/Runx1/Sema3a/Serpinb6b/Shh/Smad5/Sprr2d/Srd5a2/Sry/Tcf7l2/Tiparp,32
1652,b,b,GO:0001666,response to hypoxia,26/855,233/28891,7.72259226607832e-09,7.91411255427706e-06,5.82689909086836e-06,Acaa2/Adam8/Akt1/Aqp1/Aqp3/Bad/Bmp2/Cav1/Cbs/Chrna4/Fam162a/Gata6/Grin2b/Hmox2/Itpr2/Kcnd2/Nr4a2/Oprd1/Plat/Ppara/Pparg/Ptgis/Ryr2/Tert/Vegfb/Zfp36l1,26
1653,b,b,GO:0003015,heart process,27/855,252/28891,9.61385701210232e-09,8.21023388833538e-06,6.04492342655697e-06,Adcy10/Adm/Cacna1d/Cav1/Dmpk/Dsc2/Ednrb/Fkbp1b/Flna/Gata6/Gsn/Hopx/Irx3/Kcna5/Kcnd2/Myl1/Nedd4l/Nos3/Ramp3/Rgs2/Ryr2/S100a1/Scn2b/Sema3a/Smad5/Spx/Vegfb,27
1656,b,b,GO:0062012,regulation of small molecule metabolic process,34/855,389/28891,2.28412037145176e-08,1.28627945581975e-05,9.47044983289777e-06,Acadvl/Adcy10/Akt1/Apoe/Bad/Bmp2/Bmp6/C1qtnf1/Cav1/Ceacam1/Ces1d/Ces1g/Clk2/Clybl/Dkkl1/Erlin1/Fgfr4/Gck/Igf2/Igfbp4/Mtch2/Nos3/Nucb2/Pla2g4a/Ppara/Pparg/Ppargc1a/Ppp1r3g/Prkag2/Ptgs2/Rdh10/Slc4a4/Star/Tcf7l2,34
1657,b,b,GO:0044282,small molecule catabolic process,32/855,353/28891,2.51030338762636e-08,1.28627945581975e-05,9.47044983289777e-06,Abcd4/Acaa2/Acadsb/Acadvl/Adcy10/Aig1/Akt1/Apoe/Bad/Cbs/Cdo1/Ces1d/Crot/Csad/Cyp26a1/Cyp27a1/Decr1/Echs1/Eci2/Eci3/Entpd4/Etfb/Fah/Gck/Gls/Hadhb/Hibch/Hsd17b4/Nos3/Nqo2/Slc16a1/Urah,32
1658,b,b,GO:0044242,cellular lipid catabolic process,25/855,234/28891,3.5694807384573e-08,1.62916315809058e-05,1.1994989027069e-05,Abcd4/Abhd12/Acaa2/Acadvl/Acer2/Aig1/Akt1/Ces1d/Crot/Cyp26a1/Decr1/Echs1/Eci2/Eci3/Etfb/Gdpd1/Gla/Hadhb/Hsd17b4/Pla2g4a/Plcg2/Pld1/Pnliprp2/Pnpla3/Sorl1,25
1662,b,b,GO:0007162,negative regulation of cell adhesion,29/855,315/28891,8.07785426149445e-08,2.67262377269695e-05,1.96776441130405e-05,Acer2/Adam8/Akt1/Bmp2/Bmp6/C1qtnf1/Cblb/Ccl25/Ceacam1/Dab1/Dlg5/Dusp22/Glmn/Itgb1bp1/Jak2/Kank1/Kng2/Phldb2/Plxna2/Plxnd1/Podxl/Ppara/Ppm1f/Ptprz1/Runx1/Shh/Spock1/Tacstd2/Trpv4,29
1663,b,b,GO:0006790,sulfur compound metabolic process,28/855,298/28891,8.79447213817857e-08,2.67262377269695e-05,1.96776441130405e-05,Abcb7/Acaa2/Acadsb/Acot1/Acsl3/Acsm3/Arsg/Cbs/Cdo1/Ces1d/Chst4/Csad/Cth/Ednrb/Far1/Hmgcs2/Hs3st1/Hs6st1/Hsd17b4/Mtr/Mvd/Mvk/Pdha1/Slc35d1/Slc35d2/Tcf7l2/Ugdh/Vangl2,28
1664,b,b,GO:0007015,actin filament organization,37/855,471/28891,8.86701876187512e-08,2.67262377269695e-05,1.96776441130405e-05,Actr2/Arhgef5/Arpc5/Asap3/Capg/Cdc42ep5/Coro7/Cul3/F2rl1/Fhdc1/Flna/Fscn1/Gdpd2/Gsn/Hip1r/Itgb1bp1/Kank1/Lima1/Magel2/Myo1e/Myo5b/Nckap1/Nrap/Phldb2/Plekhh2/Ppm1f/Ppp1r9b/Prkcq/Rhod/Sh3d21/Sh3kbp1/Spire1/Tacstd2/Tmsb4x/Trpv4/Twf2/Wdr1,37
1670,b,b,GO:0034329,cell junction assembly,37/855,481/28891,1.50313797641297e-07,3.21082101195795e-05,2.36402122249421e-05,Adgrl3/Arhgef9/Cav1/Cldn3/Cldn4/Cldn6/Cntn5/Ctnna1/Ctnnd1/Ctnnd2/Dlg5/Dusp22/Efnb1/Ephb3/Fscn1/Gabra1/Hopx/Irx3/Itga5/Itgb1bp1/Lrp4/Lrrc4/Marveld3/Nedd4l/Phldb2/Pkp3/Plxnd1/Ppm1f/Ptpn13/Ptpro/Rhod/Sdk2/Slitrk1/Trpv4/Ugt8a/Vmp1/Wdr1,37
1677,b,b,GO:0006970,response to osmotic stress,15/855,98/28891,1.92605996024219e-07,3.28971041209366e-05,2.4221048763186e-05,Abcb1a/Abcb1b/Aqp1/Bad/Ddx3x/Letm1/Marveld3/Nedd4l/Prkg2/Ptgs2/Serpinb6b/Slc12a2/Trpv4/Usp15/Zfp36l1,15
1678,b,b,GO:0003012,muscle system process,35/855,446/28891,2.0207444803427e-07,3.32291257585839e-05,2.44655053039904e-05,Adcy10/Arhgap42/Bmp2/Cacna1d/Cav1/Dmpk/Dock4/Dsc2/Ednrb/Fkbp1b/Flna/Gata6/Gsn/Kcna5/Kcnd2/Mybpc1/Myl1/Myl6/Nedd4l/Nos3/Pde9a/Ppara/Pparg/Ptgs2/Rgs2/Ryr2/Scn2b/Slc25a4/Smad1/Smad5/Spx/Srl/Tnnt1/Trpv4/Vegfb,35
1684,b,b,GO:0016055,Wnt signaling pathway,35/855,460/28891,4.2018797672968e-07,5.81903565611589e-05,4.28436332460646e-05,Amotl1/Ankrd6/Apcdd1/Apoe/Bambi/Bmp2/Cav1/Ccnd1/Ctnnd1/Ctnnd2/Cul3/Ddx3x/Dkk4/Dkkl1/Dvl3/Ednrb/Fgf9/Frat1/Hhex/Kank1/Kremen1/Lgr4/Lrp4/Nxn/Ptpro/Rspo1/Shh/Siah1a/Tax1bp3/Tcf7l2/Tert/Tsku/Vangl2/Wnt9a/Zbtb33,35
1689,b,b,GO:0050767,regulation of neurogenesis,36/855,494/28891,8.04368660560025e-07,9.63065854270845e-05,7.09073507889952e-05,Actr2/Adcy10/Apoe/Bmp2/Chd7/Ctnna1/Dab1/Dll3/Hey1/Hook3/Il34/Kalrn/Lpar3/Lrp4/Metrn/Myo5b/Plxna2/Plxnd1/Pou4f1/Pparg/Prtg/Ptprz1/Sema3a/Sgk1/Shh/Slitrk1/Sorl1/Spint1/Star/Tenm4/Tert/Tiam2/Ttc3/Twf2/Ythdf2/Zcchc24,36
1690,b,b,GO:0007163,establishment or maintenance of cell polarity,23/855,239/28891,8.08193437424792e-07,9.63065854270845e-05,7.09073507889952e-05,Actr2/Amot/Amotl1/Aqp1/Arpc5/Coro7/Crb2/Ctnna1/Dlg5/Fscn1/Gsn/Hey1/Kank1/Nckap1/Parva/Parvb/Phldb2/Rab11fip2/Shh/Syne4/Traf3ip2/Vangl2/Wdr1,23
1692,b,b,GO:0052547,regulation of peptidase activity,34/855,457/28891,1.01920911018387e-06,0.00011512226271655,8.47607111171611e-05,Acer2/Akt1/Aqp1/Bad/Cav1/Cldn3/Cldn4/Crb2/Dap/Dapk1/Ddx3x/Dnajb6/Fam162a/Grin2b/Gsn/Hip1r/Jak2/Kng2/Lamtor5/Mtch2/Papln/Pparg/Ppm1f/Psme2/Ptgs2/Serpina3g/Serpinb6b/Simc1/Sorl1/Spint1/Spock1/Wfdc13/Wfdc2/Wnt9a,34
1696,b,b,GO:0042303,molting cycle,17/855,143/28891,1.22519532738477e-06,0.000125558017150392,9.24442116494111e-05,Akt1/Apcdd1/Barx2/Dkk4/Farp2/Lgr4/Lrp4/Msx2/Mysm1/Ptgs2/Runx1/Sav1/Shh/Tert/Tnfrsf19/Tsku/Vangl2,17
1697,b,b,GO:0042633,hair cycle,17/855,143/28891,1.22519532738477e-06,0.000125558017150392,9.24442116494111e-05,Akt1/Apcdd1/Barx2/Dkk4/Farp2/Lgr4/Lrp4/Msx2/Mysm1/Ptgs2/Runx1/Sav1/Shh/Tert/Tnfrsf19/Tsku/Vangl2,17
1698,b,b,GO:0001570,vasculogenesis,14/855,99/28891,1.31447617429021e-06,0.000132066194452217,9.72359671549253e-05,Adm/Amot/Apela/Cav1/Ceacam1/Fgf9/Glmn/Hey1/Hhex/Myo1e/Shh/Tead2/Tiparp/Zfp36l1,14
1701,b,b,GO:0046887,positive regulation of hormone secretion,20/855,194/28891,1.43335116027112e-06,0.000136009098985726,0.000100138997239994,Bad/Bmp6/C1qtnf1/Cacna1d/Cftr/Doc2b/F2rl2/Fgfr4/Gck/Glul/Jak2/Mcu/Nell2/Nmb/Nucb2/Pparg/Rasl10b/Runx1/Tardbp/Tcf7l2,20
1704,b,b,GO:1901617,organic hydroxy compound biosynthetic process,23/855,248/28891,1.53404076137768e-06,0.000137902190549109,0.00010153281789063,Acer2/Apoe/Bmp2/Bmp6/Ces1d/Ces1g/Cftr/Cyp27a1/Dkkl1/Erlin1/Fgfr4/Hmgcs2/Ip6k1/Ldhb/Mvd/Mvk/Nr4a2/Oca2/Plcg2/Pltp/Srd5a2/Star/Tph2,23
1706,b,b,GO:0043087,regulation of GTPase activity,28/855,345/28891,1.7151626044324e-06,0.000148957511612061,0.000109672484822225,Amot/Arap3/Arhgap29/Arhgap42/Arhgef5/Asap1/Asap3/Cblb/Ccl25/Dennd1a/Dock9/Dvl3/Ephb3/F2rl1/Itgb1bp1/Kalrn/Plxna2/Plxnd1/Rab11fip2/Rap1gap2/Rasa2/Rasa4/Rasgrp1/Sgsm1/Tax1bp3/Tbc1d16/Tiam2/Vav3,28
1708,b,b,GO:0007264,small GTPase mediated signal transduction,32/855,428/28891,1.89667078474268e-06,0.000159320345918385,0.000117302296678478,Amot/Apoe/Arhgap42/Arhgef12/Arhgef9/Cdc42ep5/Cul3/Dab1/Dennd1a/Dock4/Dock9/F2rl1/F2rl2/Farp2/Kank1/Kndc1/Mcf2l/Nckap1/Nucb2/Rab15/Rab4a/Rap1gap2/Rasa2/Rasa4/Rasgrp1/Rhod/Rtkn/Srgap1/Tax1bp3/Tiam2/Vangl2/Vav3,32
1710,b,b,GO:0042060,wound healing,29/855,370/28891,2.2616175449753e-06,0.000182678053268124,0.000134499803384066,Apoe/Aqp1/C1galt1c1/C1qtnf1/Cav1/Ceacam1/Cldn3/Cldn4/Col5a1/Elk3/F2rl1/F2rl2/Flna/Jak2/Kank1/Kng2/Msx2/Pdgfra/Phldb2/Pla2g4a/Plat/Ppara/Pparg/Prkcq/Shh/Slc12a2/Tsku/Vangl2/Vegfb,29
1724,b,b,GO:0051098,regulation of binding,30/855,405/28891,4.74479185862053e-06,0.000312204480696553,0.000229865824153919,Akt1/Apoe/Bambi/Bmp2/Cav1/Cblb/Hey1/Hip1r/Hmbox1/Hopx/Itga4/Itgb1bp1/Jak2/Lamtor5/Mfng/Msx2/Phlda2/Plxnd1/Pou4f1/Ppara/Pparg/Shh/Sorl1/Spag8/Styx/Tcf7l2/Tert/Zbtb7c/Zc4h2/Zfp462,30
1729,b,b,GO:2001225,regulation of chloride transport,5/855,10/28891,4.99624656852408e-06,0.000312204480696553,0.000229865824153919,Abcb1a/Abcb1b/Car2/Cftr/Prkg2,5
1731,b,b,GO:0070633,transepithelial transport,8/855,34/28891,5.22107745570704e-06,0.000318485724798129,0.000234490496256316,Abcb1a/Abcb1b/Aqp1/Cftr/Cldn3/Ednrb/Rhcg/Slc12a2,8
1733,b,b,GO:0045444,fat cell differentiation,23/855,270/28891,6.42182657404702e-06,0.000382621387969964,0.000281711461950851,Adgrf5/Akt1/Bbs12/Bmp2/Ccnd1/Cebpd/Dkkl1/Mex3c/Mrap/Msx2/Nr4a2/Nucb2/Pdgfra/Pparg/Ptgs2/Rgs2/Sav1/Selenbp1/Tcf7l2/Trib2/Trpv4/Zbtb7c/Zfp36l1,23
1736,b,b,GO:0030048,actin filament-based movement,15/855,130/28891,7.41970583536874e-06,0.000427174974162128,0.000314514792595642,Adcy10/Cacna1d/Cav1/Dsc2/Flna/Gsn/Kcna5/Myl6/Myo1e/Myo5b/Nedd4l/Parva/Ryr2/Scn2b/Wipf1,15
1743,b,b,GO:0006637,acyl-CoA metabolic process,12/855,88/28891,1.09097850996561e-05,0.000576306586089049,0.000424315461716412,Acaa2/Acadsb/Acot1/Acsl3/Acsm3/Ces1d/Far1/Hmgcs2/Hsd17b4/Mvd/Mvk/Pdha1,12
1746,b,b,GO:0032970,regulation of actin filament-based process,29/855,402/28891,1.12451610319264e-05,0.000578893560699599,0.000426220165484893,Adcy10/Arhgef5/Arpc5/Asap3/Capg/Cav1/Cdc42ep5/Dsc2/F2rl1/Flna/Fscn1/Gsn/Hip1r/Itgb1bp1/Kank1/Lima1/Magel2/Nckap1/Phldb2/Plekhh2/Ppm1f/Prkcq/Rhod/Ryr2/Tacstd2/Tmsb4x/Twf2/Vangl2/Wdr1,29
1747,b,b,GO:0006469,negative regulation of protein kinase activity,19/855,204/28891,1.14790085390637e-05,0.000578893560699599,0.000426220165484893,Akt1/Apoe/Bmp2/Cav1/Cblb/Ceacam1/Dnaja1/Dusp22/Gadd45g/Hhex/Itgb1bp1/Pkig/Pparg/Ppm1f/Prkag2/Prkar1b/Ptpro/Rgs2/Sorl1,19
